,Text
85,"
Good Evening Fellows
I have secured admission in PhD at University of Kentucky Lexington and accepted the admission offer. I applied to 8 colleges collectively with a visible chance that I will be admitted to atleast 2 more.
My question is that if I file my Visa with University of Kentucky I-20 form and latter i decide to go to some other school what steps will I need to take?
Can 
I get visa issued by an I-20 of University of Kentucky and later change my school ? 
Please help me with expert opinions
"
86,"
Hello everyone. (Admin please approve)
I got acceptance from Temple University and Fordham University for masters. Both of them have a good reputation and both have granted me almost 50% scholarship. My tuition and living expense after the scholarship is $45,000. Firstly, i want to know do we have to pay any prior initial fee to receive the i-20 from the university or any other fee that we have to pay to the university before the visa approval or not? I have heard we only have 
to pay the initial deposit when we start our classes/attend school. 
Secondly, me and My father do not have any prior bank statement. We do have the funds that we can deposit into our bank account but will such statement will be accepted by the university or the embassy during the interview, as it will only be a month old statement. Apart from this i also have an option to submit an affidavit of support from my current employer and my uncle in pakistan. Both are willing to sponsor me and i can use their bank statements too. 
Therefore, please let me know which will be the best option for visa approval, using my own statement that will only be a month old or having a employer as a sponsor or my uncle? 
Any suggestion or guidance will mean alot! 
Regards.
Like
Comment
Send
Write an answer…
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook"
87,"
I've got admission in a US university for spring intake. Meanwhile, I have also been accepted for a good Korean scholarship. I am going to apply for a US visa in September or October depending upon the slot. So the question is should I go to Korea now and apply for the US visa from there (is it possible?). Or should I just give up the Korean scholarship and just apply for the US from Pakistan? 
Please advise. 
11
Like
Comment
Send
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook"
88,"
Date: 26 September
Embassy: Islamabad
Status: approved (I had a prior refusal in 2022 in B2)
Appointment time: 7:45
The 
embassy was quite empty when I arrived and I believe I was the 4th or 5th person in the interview when counters opened.
Visa officer was a young American lady and pretty nice and friendly.
VO: Good morning! How are you doing?
Me: I am fine thank you for asking. How are you?
VO: I’m good. Why are you going to US?
Me: I’m going there to pursue my masters in business analytics from the University of Central Oklahoma.
Me: alright! Why did you choose this uni?
Me: Actually my sister referred this university to me initially since she is already studying in the US and then I researched about it from my end as well. I found the coursework to align quite well with my future goals because I plan to join the banking sector of here as a business analyst and there was this specific course of predictive analytics I really wanted to study since it is quite useful in the banking sector and UCO offered it so I went with it and everything seemed good. I also scored a partial scholarship.
VO: Ok so two of your sisters study over there?
Me: No my elder sister is studying over there only.
VO: And what is she studying over there?
Me: she is doing her associate in nursing.
VO: who is sponsoring her?
Me: my father.
VO: so he is also going to sponsor you right?
Me: Yes entirely
VO: What does he do?
Me: He is a senior executive at a bank over here.
VO: which bank?
Me: Bank of Punjab, it’s a government bank.
VO: what is his exact grade?
Me: Executive vice president.
VO: Nice. Do you have any travel history?
Me: Yes I went to Saudi Arabia in 2016 with my entire family and recently went to UAE in December 2022.
VO: Great. Do you know anyone else in the US?
Me: not from my fast family but my brother in law is also over there.
VO: I see. (Spent almost 30 seconds typing something on the computer and then came the final verdict)
VO: congratulations your visa has been approved. Thank you for coming. You will receive your passport in almost a week. Have a nice day.
Me: Thank you so much. Have a nice day!
The overall time of interview was 4-5 mins I think at max and the entire time, I tried my best to stay confident and keep a nice smile on my face. The officer was quite understanding and took interest in what I said. Also, main thing is surprisingly all 3 people before me and 2 people after me got their visa accepted.
This group honestly helped me a lot in the preparation and even though I was quite nervous till the end (because I had a few weak things in my case; my sister was studying in the US, her daughter was born there and is a US national, my entire family already has valid visas, I have been previously refused), I believe I aced the interview. 
Also, ARGO Visa’s Youtube channel is honestly very very useful.
"
89,"
Greetings to all. I'm seeking your input. I've been accepted into a Master's program and plan to apply for an I-20. I possess the necessary funds in my personal account. My current role is a Project Manager at an international NGO. I'm considering presenting the NGO as my sponsor and including their bank statement. Which choice would you recommend 1. personal funds or 2. Organization as sponsor?
"
90,"
Hello, a professor from Boston university is ready to accept me for his lab in master course but he don't have fund, is there any ways that I can apply for funding in any US grants?
Turion fees is around 60000 / year
Thanks
"
91,"
Salam everyone 
This is my first post here. 
My son accepted into Wichita State University for Computer Science and university of Kansas for Computer engineering for bachelor’s degree. 
Which university is better? 
Which program is better? 
Which Uni is better, safer ? 
What are the benefits of sending him to the US? 
He also has an option of going to Germany & Italy & I am very confused as to where should I send him?
1
Like
Comment
Send
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook
Facebook"
92,"
Allhamdollila My J-1 visa is approved today.
Visa Officer. Have you been before?
Me. Yes, I have been as a camp counsellor to New York in 2022.
Visa 
officer. Do you have any relatives in the USA?
Me. No
He. What are you doing in Pakistan?
Me . I am studying a master's in biochemistry at Abdul Wali Khan University, but I was already accepted by a professor at Shanxi University in China. After the end of summer camp, I will go to China to continue my studies.
I ask him can, I show my supporting documents.
He. Yes I showed my contract from a camp and acceptance letter from a professor in China.
He said, ""Ok, I am approving your visa.
I replied, ""Thanks and stay blessed.
He. You are welcome.
"
93,"
Application date: 4th october 2022
Appointment date: 24th october 2022
Visa issued: 25th october 2022
Embassy location: Karachi
Visa status: Approved on 1st attempt alhamdulillah(Arrived in USA on 28th December 2022)
Interviewer was a short haired blondie on counter 3
***PS. The interview was long as I tried to drag it as much as possible, so I will try to write as much as I can remember bear with the long post I hope it can be helpful***
Me: Hello
VO: Hey, how are you?
Me: I am good, I hope you are doing well too.
VO: thank you, May I have your picture
Me: Sure, here you go?
VO: How much time has passed since you got this captured?
Me: Maybe 2 months or a little over I don’t remember exactly.
VO: Is your picture edited?
Me: Oh yes, I guess it is as I got it taken at a studio
VO: Alright, may I have your documents please?
Me: You mean the bundle they made at first security check?
VO: Yeah that’s the one
Me: Here you go!
VO: Thank you (takes a glance at my documents and started typing away on her computer vigorously)
Me: Pleasure is all mine!
VO: So what are you going to study?
Me: I am going for higher studies, masters in civil engineering precisely.
VO: (continues typing while asking) Which university did you applied to?
Me: Oh I applied to 4 universities and got accepted at Lamar university
VO: Where else did you applied to?
Me: I applied at 3 other universities *told the names*, I originally planned to go for bridgeford but the communication with them was not so efficient and Lamar had swift responses so I thought why not!
VO: Can you tell me about your bachelors course?
Me: You mean the whole curriculum or the background of what it was about?
VO: Yeah the background (still focusing on her computer)
***BTW a handful tip try to get the interviewers’ attention because that is actually an indication that she is interested in knowing about you and most likely to grant you a visa so stop making robotic internet responses come up with your own originality***
Me: I explained about my bachelors and research major
VO: Ok so who is funding your studies?
Me: Well ofcorse my father is funding my studies as I am a student and I don’t work plus I also was able to get scholarship on merit basis
VO: What does your father do?
Me: He is a businessman
VO: What kind of business he runs?
Me: Oh he rents out heavy machineries for road carpet finish and supplies bitumen.
VO: Sorry, what bitumen?
Me: Uh you know the finish product of the road, small black rocks used for carpeting the roads.
VO: Oh yeah I got that, so why did you chose civil engineering for masters?
(She was continuously typing at this point too and I was trying to drag the convo as much as I can so she can start talking to me actually face to face)
Me: Ok so the story goes way long back, my father supported and encouraged me a lot regarding my education and such as I have no brother he placed all his expectations on me in this regard and trained me for such so that when I grow up I can help him with the business handling and that’s the reason it became my passion to actually learn about what my father does and to help him improve I wanted to learn about it from a worldly aspect so that we can adapt the technology and methods used around the world.
VO: Oh wow that’s cool!
(She glanced at me and started typing away again and I stood there waiting but seconds felt like hours and it felt like the pause was too long so I started talking again)
Me: While doing my thesis I got lucky and my bachelors research preprint got published too which was a milestone for me.
VO: (finally she leave her computer leaned on the table and turned her whole attention towards me and that felt like an achievement at that moment TBH) Tell me more about it.
Me: So my research was about the airport management at Karachi Jinnah Intl Airport and its aspects.
VO: How is airport management related to what you want to study?
Me: Yeah the infrastructure and management aspect you know.
VO: Ohhh now that’s cool, Congratulations your visa is approved!
Me: Thank you!
***She was giving me the yellow approval slip alongwith my documents bundle from the small window and suddenly stopped either ends of the documents in each of our hands***
VO: When does your classes start?
Me: Oh they start from 17th Jan 2023.
VO: Alright you are free to go
(I took the document and went straight outside without seeing back and out where I cam from in)
***Remember you can be nervous it doesn’t matters because the officers are well aware of that no matter how hard you try to hide it it’s just going to get worse so do not bother with that but don’t lose your composure in the process this is the thing you need to work on. Never ever express your gratitudes and emotions and joyness when your visa gets approved as it is going to convey that you are desperate and most highly chance of getting rejected because they can do it that is what they are checking from the very beginning till the end, they are not interested in you because of all those robotic answers they hear all day long so make them actually talk to you, and last but not the least recite some duas for ease all the time on the way to the embassy till you stand in front of the interviewer, don’t think about acception or rejection that’s the main thing and you will automatically start to talk without any hesitation***
That’s all for now if you have any further questions feel free to ring my inbox and best of luck for thise who have upcoming interviews believe in Allah have faith in yourself and ace the interview afterall you are paying a hefty amount just to get to talk with the person and still you have to be nervous from thise who are taking your money, give yourself a prep talk and you are good to go.
Best Regards
"
94,"
Visa Approved 
Karachi Consulate 
23rd November 
VO was Asian American
VO: 
Please pass your documents (passport and I20)
VO: Have you been to the US before?
Yes I went there with my family couple of years back.
VO: Why do you want to go now?
I want to pursue a master's degree in xyz program for abc university. 
VO: Why this program?
It is a growing field and related to my undergraduate degree as well as current job. 
VO: Who is your sponsor?
My sponsor is xyz and he has a business based in pakistan. (Gave some details of his business here to avoid usual follow up questions regarding sponsor. 
VO: Your visa is approved. 
The interview was of one minute at max. I had an upper hand because of being a issued a tourist visa earlier but most people were getting accepted that day. 
A few pointers for people who would be applying:
- Aim for universities that have a QS ranking of under 500. 
- Apply to multiple universities (3-5) as it shows the student's interest in studying. 
- Try applying to a field that is related to your current work experience or undergraduate degree. 
All they really see is the student's authenticity and his ability to come back after studies. If they have any doubt about the student staying there or going to earn money, they will reject your visa. 
All the best, may Allah make the process easy for everyone.
"
95,"
Hello Folks, I'm an international student. I want to pursue my undergraduate degree in Space/Environmental Sciences I'm having a hard time choosing the right option. I got accepted in:-
1: University of Colorado Boulder
2: University of Massachusetts Amherst (With $14000 Chancellor's award per academic year)
3: 
University of Connecticut (With Global Excellence award of $15000 per academic year)
4: Michigan State University (with $31000 international student grant renewable for 4years)
5: Virginia Tech
6:SUNY Stony Brook University (with $2000 award per academic year)
7: University of Massachusetts Boston
PLEASE HELP ME CHOOSE. IT'S GIVING ME HARD TIME. THANK YOU SO MUCH
"
96,"
Hello!
Need a favour!
Is printed I-20(computerized signed) accepted for the traveling purpose or do we need to get original hard copy from the university using international courier service which costs around $75?
Kindly answer this query or share your experience, if you have any on it.
Thank you in advance.
"
97,"
Hello Everyone!
I need some guidance from you seniors. I've been accepted as a freshman at the University of Akron with a 60% scholarship. My major is CIS, and I'm planning to minor in Polymer Engineering. I chose this university because it's ranked as the number one polymer engineering department in the world by EduRank. 
Now, here's the catch. I had a previous F1 visa refusal from the Karachi consulate when I applied for a community college. I had determined to reapply now 
because I've changed my university and scored a great scholarship. I'm feeling more confident this time around, fingers crossed!
But here's things get a little complicated. My relative filed an immigration petition for our whole family (F4 category) a whopping 16 years ago, and it's still stuck at the NVC. Crazy, I know! They're saying the Islamabad embassy is swamped with a huge backlog, so it might take another 2 to 4 years for our case to be processed. The problem is, immigrant visas are only valid for 6 months, which means I can't go to any other country to study because I won't be able to complete my degree there. So, my only viable options are to study either in Pakistan or the US.
Now, the dilemma I'm facing is that having a pending immigration petition for a green card is a major red flag when applying for a non-immigrant visa (F1). I am 17, so the Child Status Protection Act (CSPA) says I can still be eligible for a green card even if I turn 21 before it's approved. But how do I convince the consular officer to issue me an F1 visa with this red flag hanging over my head? 
So, my question to you all is that how can I overcome this hurdle and get my visa issued? Any tips on building strong ties while having a pending immigration petition for a green card? I'm all ears!
"
