,Text
55,"
#VisaRefused
 
#2ndattempt
 
hello everyone my f1 visa got refused twice
2nd attempt 30 Jan 2023
location:karachi embassy
date: 30 Jan 2023
f1 visa
#2ndattempt
 
VO Korean man
sponsor:father and cousin
vo:good morning pass me ur passport and i20
me:gives him passport and i20
vo:why u traveling to USA
me:I'm going for my studies of flight training 
vo:how long is ur duration of ur course
me: my course duration is 18 months after which I'll come back to pakistan because my family lives here(interrupts me here asks next question)
vo:so r u a pilot
me:no I'm not a pilot I'm going for my training of pilot
vo:oh ok(moving his head)
vo:tell me about ur flight training course 
me:explained him about the entire course he heard me with all concentration without looking at his screen he was taking interest in when I was telling him about the course
vo: oh ok (looking pleased after listening to me)
ok who is going to pay for ur course
me:well father and my cousin r my sponsors they will be paying my all training and living expenses 
vo:what does ur father do
me:my father has a wholesale business of electrical equipments (didn't ask about my second sponsor my cousin)kept typing on screen and then said u still not qualify under section 214 b
1st attempt 11jan 2023
VO young girl
location:karachi 
F1 visa
sponsors:father and cousin 
vo:hello
me:hello good morning 
vo:pass me ur documents 
me:passed documents 
vo:what is ur purpose of traveling 
me:I'm going for my studies
vo:what u going to study
me:I'm going for studies of flight training 
vo:why did u choose usa
me:I choosed usa because it has one of the best flight schools in the world
vo:did u apply to another country 
me:no 
vo:have u ever been to USA
me:no
vo:do u have relatives in usa
me:no I don't have any relatives in usa
vo:why u didn't apply in uk or middle eastern countries for this course
me:I didn't apply there because cost of flight training was high in these countries 
vo:oh (looking amazed)but ur training cost is 75000 dollars which Is still high 
me:yes its high but still this cost is still less comparing to middle eastern countries their cost is almost double then cost of flying in middle eastern countries and uk(she looked satisfied with my answer)
vo:so what is ur future plan
me:well my plan is to come back to pakistan after completing my training so I can start my career here in pakistan as a pilot 
vo:said okayy(looked satisfied with my answer and then started looking at screen)
vo: so who is going to sponsor ur fees and living expenses 
me:well my father and my cousin r my sponsors and they will be paying my training and living expenses(she looked at screen then she asked next question)
vo:what does ur father do
me:well he is a buisness man (typing at screen)
vo: what type of buisness 
me:wholesale business of electrical equipments (looked at and typing on screen)
vo:what does ur cousin do
me:my cousin works in xxxx at xxx in xxxx city(she typing at screen)
vo:how much is ur father's monthly income
me:told her
vo: how much is ur cousin's income
me:told her
she then started looking at computer and typing for 10 seconds then she handed over me my documents and and the white slip and said
vo:sorry u did not qualify this time
me :took the 214b refusal paper and left the embassy 
plzz gives some suggestions should I go for next attempt after waiting for some time or what should I do?
"
56,"
Visa Status: refused 221(g)
Uni: San Francisco state university 
Program: Masters in civil engineering
Date: 23rd May 2022
Visa 
Type: F1
VO: Good Morning
Me: Good Morning
VO: Pass me your documents
(I was confused a little)
Me: passed 
VO: Put your left hand 4 finger on the scanner
Me: Put fingers of right instead of left.(visa officer corrected me).
VO:  why USA?
Me: ….. (interrupted me in middle)
VO: why this university ?
Me: since I have bachelors in civil engineering…….. (interrupted)
VO: who is going to pay for you?
Me: my father is going to be my sponsor
VO: what does he do?
Me: ….. stated (but I was a lot confused and I felt I am lacking in conveying my words)
VO: how many siblings do you have?
F2: 6 I stated with a lot confusion about what they do.
VO: handed over white paper, i am putting your visa state on administrative process. You will get an email ……….
Me : thank you
"
57,"
VISA refused on 29 November 2022
US Embassy, Karachi 
Interview time: 9:45
Applied to University of Bridgeport. 
Course: Masters in Business Administration 
First Attempt
Visa Officer: female 
Note: MUST READ TILL END
Vo: Q1) Give me your documents.
Me: Handed over my documents to her.
VO : Q2) So which course you are going?
Me : I am going to earn Masters in business administration and will be taking Analytical intelligence as main concentration. 
VO: Q3) What is it?? 
Me:  Explain in detail regarding course 
VO: Q4) How many universities do you have applied 
ME: I applied to 3 university name of the universities told . 
University of Bridgeport
New Mexico state university
University of North Texas
VO Q5) : So you have masters before so why not going forn higher studies ? 
Me : yes I have done MBA in feild of supply chain and now going to persue advance discipline. Mba itself is a higer degree and after MBA you have only option of PHD which is research based and I dont want to go in to research I Want  continue my career in business feild and course I am going to apply is only available as MBA specialization. 
VO Q5): Why you continue your studies after so long ? 
Little bit background: I have done my pervious masters in feild of Scm back in 2014. 
Me : Yes I took intensional gap to experience my own feild  adding to this. I felt my profile  worth and position is not growing as in was remained in same position . Now MNC and good companies are searching for people have and advance learning experience like ERP applications. And with this course I will be able to add worth to my profile and enough capable to serve my home country. Also I felt there are very limited options in my home country regarding this course. And to a career oriented employee like me we need to always upgrade our knowledge and learning to sustain in market in this competitive era. 
VO : ohkyyyy
VO:  f2 Questions : Sir what are you doing ?
ME: told about business
VO : how long you stay :
Told : Max 20 days to get her settle down , for moral support. We will be back Me and My son . Becx I have some major responsibility towards my business. 
VO: Q6. Who is your sponsor? 
ME: . My husband will be take care of all my expenses also I got scholarship .
Vo : Keep silence for 2 mins. Scan passport twice and issued white slip. 
Interview was very smooth I answered all question very confidentely. 
Please suggest should we go for second attempt? Or what are the concerns or any suggestions regarding this. 
 She did not ask a single question about statement. University? Why USA?
"
58,"
2nd attempt
Refused
23 Aug 2022
8:00 Am
Good morning officer how are you.
Vo: 
Good morning i am good whats about you
Me: i am good officer
Vo: passed me your documents
Me: sure (passed)
Vo:how many universities did you applied
Me:i applied in four different universitites and got admit from three also named them
Vo: what you choose information technology
Me: i have interest in IT i studied information technology two years i would love to expand my knowledge of It.it will helps me in establish a good career once i reach home and according to my research IT is the highest earning field in pakistan i will earn good money.
Vo: oh thats great so you have already a degree in information technology
Me: no officer its not a degree its a diploma of two years there was a covid i did not waste my time and got a lil bit knowledge in IT
Vo: ok ok who is your sponser?
Me: i got a scholarship of 14000usd per year and other will be paid by my father
Vo:great(with smile)whats your father do?
Me:He is a investor of commercial lands and have a rental properties like shops,flats,houses and plaza
Vo:how much land?
Me: 15 acre
Vo: okay how many brothers you have?
Me: i have one younger brother he is studying in 12th here in pakistan
Vo: in which school?
Me: He is studying in the Aspire college
Vo: okay so you are going for masters?
Me: no officer i am going for bacholers degree
Vo: you did matric or o levels
Me: i did matric
After typing for one minute sorry and passed me a yellow slip
Officer what should i change should i change my school or sponser
Vo: no you have a good school but your ties are not strong in pakistan so thats why i cannot approved your visa
Leave the counter with smile and say ya Allah esma he kuch behtri rkhi hogi mere lie apne
What should i do now need your honest suggestions should i go for third attempt with same profile?
"
59,"
9th June 
Refused 2nd Time 
40-45 aged female
#karachi
 consulate 
Going for the criminal justice Program at Western Michigan university.… 
See more
"
60,"
F-1 visa 2nd attempt 
Islamabad embassy 
Date: 5 Oct
VO: So you have applied for F-1 visa?
Me: 
Yes, I am going for my study purposes master’s in business analytics at University of Dallas
VO: You have been previously refused, so what’s change in your profile this time?
Me: I am going with the same profile because I believe this is the best possible form to my knowledge and it’s been two and a half months since my first interview, I have figuring out what could have gone wrong. Last time I couldn’t deliver my case clearly to VO. I believe it’s really worth it to apply again with same profile because I have strong interest in the program of study and this profile really fits with my career aspirations. (was looking on the screen and typing)
VO: Since nothing has changed in your profile, you are refused.
Seniors any comments or reviews on this?
"
61,"
I had my visa interview today at 8am in Islamabad 
Status: refused
And can you please suggest me either I should apply again for visa or apply for another country. If another country then which one and its expenses also 
VO: good morning, how are you? 
Me: 
I’m good , how are you? 
 VO: Pass me the documents 
  Passed! 
VO: for which course are you going for? 
Me: For Data Analytics and strategic business intelligence from LIU
VO: how many universities did you apply for? 
Me: I applied to 3 universities suffolk drew and LiU
VO: who’s gonna sponsor you?
Me: my elder brother will take care of my Tution as well as living expenses. 
Interrupted me **
VO: Is he in Pakistan?
Me: Yes he’s here we have a family business in Pakistan.
VO: Your parents have any disease ?
Me: No
VO: then why your brother is sponsoring you?
Me: my father is quite old he’s just supervising the things that’s why
VO: sorry we can grant you visa right now
"
62,"
F1 visa experience
Islamabad embassy 
3rd june 2022
Refused under 214(b)
Vo 
was a young guy around 30
Greetings *
Vo: Why are you young to USA?
. I'm going for my bachelors in international business from Minnesota state Uni mankato
Vo :how many schools you have applied for?
. I applied in 3 Universities
Minnesota state uni
Arizona state uni
South East Missouri state uni
Vo: what's there status?
. They haven't responded me yet, they are under progress
Vo: Why are you going to this university?
. Main reason why I'm going to this uni is bcz of my course international business. I've gone through their course module, faculty and research facilities. They all are outstanding.
Here vo take a pause and he was continuously using his computer 
Vo: how's going yo pay for your trip?
. My mother is going to pay for this trip
Vo: what she do?
I was telling him about our family business when he interrupted me
Vo: have you ever traveled to a foreign country?
. No i haven't
Vo:Unfortunately, I'm refusing your visa. The reason is mentioned on this yellow slip
Now, i want serious critical analysis and suggestions by respected seniors. Tell me what I've done wrong and plz guide me how can i make it better in my next chance
"
63,"
2nd Attempt 
Date: 23rd June 
Status: Refused 
Officer: infamous Chinese Officer 
Karachi Consulate
——
VO: So you’re working? 
A: Yes, as an assistant Account 
VO: Why do you want to the United States? 
A: Want to pursue my Bachelors in Business Management majors in Management & Entrepreneurship. 
VO: Who’s going to pay for your tuition? 
A: My father will be paying for it and told his profession. 
VO: What does he do? 
A: Told about his business 
VO: So he the manufacturer or the importer? 
A: Manufacturer and supply to the local vendors in Pakistan. 
VO: You still didn’t qualify for the visa. Thank you. 
I even asked is there anything wrong with my profile? But he wasn’t willing to answer anything. 
What do you suggest? I didn’t stuck anywhere. Did my homework on my course, read the course outline but the conversation didn’t go about my course. 
Do you think that I should again apply in the same consulate or should I go for the Islamabad Embassy?
"
64,"
#Refused
 on F-1
#2ndAttempt
With same Profile 
Duolingo : 110
Miami university Oxford ohio 
Interview Date 25 January
Interview location: Islamabad 
Appointment time 8:00 am 
Interview time : 08:40
Counter # 14 Visa Officer was a health young lady and wear glasses...
. 
Me: Good Morning
Vo:hello,hru?
Me:I'm good hru?
Vo:oka
Vo:Pass me ur documents?
Me:oka
Vo:Where r u going for?
Me:I'm going for Miami university for my bachelor.
Vo:oka
Vo:why miami university.
Me:well i also have i20 of university of wisconsin milwaukee but after detail discussion with my father he suggested me to go for miami university.
Vo:oka, but why u select this one?
Me:miami university is highly researched university because of its great facilities of mechanical workshops and technical labs and this university use cutting edge technology for the practical training purposes and moreover ofters number of advance courses as per market demand. 
Vo:oka, have any travel history? 
Me:no it's my first time. 
Vo:(typing and scan my documents and say)'why u reapply very fast?
Me:because my classes is start and i want to attend it as soon as possible. 
Vo:Have u made any change in our document /details. 
Me:No it's same
Vo:(looking on screen for  a couple of seconds and than typing and give me a yellow paper first and say) 'that ur profile is not good (and than after yellow paper she pass my documents)
Me:Thank u 
Can anyone help me what the problem in my profile..
1st attempt rejection because student visa ratio is low better luck next time
2nd attempt profile is not strong(even she don't check my documents) 
1st attempt m islamabad embassy counter #17 pr young lady n interview liya of student visa ratio kam keh kr reject kr dia 5 6 Questions kia bs or phir yellow paper de kr student visa ratio kaam h keh kr thank you or question bhii koi khass nhi or n hi koi documents check kia dono attempt m
Senior kuch guide kr dein
Thanks in advance 
"
65,"
Embassy - Karachi
DATE - 15 AUGUST 2022
STATUS- REFUSED
Interview Begins
Vo-  
why do you want to study in USA?
Me- United States has the best Academic Experience is greatly valued all around the World, So I wanna go there because I don't have good chances of getting job in Pakistan So in order to get higher chances of employment opportunity in Pakistan. An American education will help me.
Vo- okay impressive (with Laugh)
Vo- Why this specific University?
Me- I have researched about this specific University Computer Science Faculty Their faculty is amazing and the teachers are very helpful and they provide great internship opportunities and great research opportunity So basically that faculty attracted me to this University ( He intrupted)
And said sorry you are not qualified and I am not approving your Visa 
So kindly seniors tell me what I have say wrong but I thought I told good answers
"
66,"
I’ve been refused twice for F-1 visa. I don’t know what VO is looking for. Please guide the following:
-> Should I change my university this time?
My university in previous attempts was SIUE (with 8K/year) scholarship. I’ve been accepted in Purdue Northwest (without scholarship) too, should I go with SIUE  or change it to Purdue?
-> 
My uncle were my sponsor in previous attempts. Now my principal sponsor is my father. (Circumstances changed)
Please guide what should I do as I’m a genuine student with a good profile but still they are refusing me. Should I only go with changed sponsor or should I change university too?
Profile:
BS ECE (3.43/4.00)
IELTS: 7
Been employed in Pak since graduation.
Travel history to UK under a sponsored visit.
Social Work Experience with numerous achievements.
"
67,"
Status : Refused (214-b)
Embassy : Karachi
Date : 24th June
Appointment Time : 9:45 am 
Interviewed Time : 1:00 pm
Interview Duration: 2-3 minutes 
Vo was lady in 30s
Vo: Pass me your documents 
Me: (passed)
Vo: Why are you going?
Me: I am going to pursue my bachelors in computer science program from San Francisco State university
Vo: What is your age ?
Me : 19 years
Vo: Will you travel alone ?
Me : Yeah
Vo: So you will do pathway program first?
Me: Yes
Vo: have you done O levels or FSC?
Me: I have done Intermediate
Vo: When you passed intermediate?
Me: I passed in October 2022
VO: So what you did after that ?
Me: I did some small computer courses like python language and excel
Vo: How many universities have you applied?
Me: I applied in four universities San Francisco state university, California state university, Florida Atlantic university and western Washington university
Vo: have your dad visited to USA ?
Me: No
Vo: Have you received scholarship?
Me: Yah, I received scholarship of 5000$
Vo:what about other fundings?
Me: We have a family business so my father and my brother are going to sponsor my studies ( bank statement was of my brother’s account )
Vo: What business?
Me: We have a ________ business, we sell our products through E-commerce websites. We have ____ employees in our factory and office and we get total income of _____ monthly. My father has also some rental properties here in Karachi
Vo: So your father is doing online business?
Me : My father and my brother both 
Vo: it’s a online business?(she confirmed second time)
Me: Yeah
Vo : Is your friend or family member is California?
Me: No
Vo: In New York?
Me: No
Vo: Ok, Unfortunately this time you are not eligible for US visa. Thank you…
(I was honest throughout the interview and did not tell anything wrong)
Now Seniors please advice 
1) Where I did mistake?
2)In the second attempt should I go with same profile or change anything? Or should I apply in any other country like UK or Canada ?
Thanks for your responses 
"
68,"
Should I select yes? ... as my recent application first got refused then issued  after adminitration office. Now after a year I am applying again for USA. Or this question is about my current application ?
pe1OPmP.com
Muhammad
Should I select yes? ... as my recent application first got refused then issued  after adminitration office. Now after a year I am applying again for USA. Or this question is about my current application ?
"
69,"
Karachi Consulate
Status Refused
Shared Greetings
Vo: 
Pass me your documents, 
I've passed.
Vo: started typing then said my system has some issues, then she went somewhere holding my i20
She returned and excuses, I said its fine then she said you're good guy, and laughed
Vo: So you've done ADC in 2023?
Me: No I'm still doing it. 
Vo: So you're likely to complete it now?
Me: I don't think so because after joining this I've realized that's the knowledge in this course is not sufficient for me to understand business and also it's a two years degree program which is not equivalent to bachelors degree that's why I decided to pursue my bachelor's degree in business administration
Vo: So when did you you completed your intermediate?
Me:  In 2020
Vo: What's your age?
Told
Vo: So you're considered as completed High School.
Me: Yes
Vo: And after that you enrolled in ADC. So it's a two years degree program and it's been three years now.
Me: Due to Covid and government problems its delayed.
I've completed first year and secured result in first division,
Vo: what's your grade?
Me: B grade
She  ask me about my work herself by pointing the company name  where I'm not employed but working as a freelancer and I replied and explained her.
Me: Do you want to see my access card of that company?
Vo: No its fine, and smiled.
Vo: How do you found this university?
Me: I've been actively searching for the universities for two to three years and I found this university through multiple social media platforms and that's how it derived my attention.
Vo: I'm sorry to interrupt can you please tell me again I've not heard.
I replied with the same answer. And in the end she repeated mey last line so that's how it derived your attention, 
I said yes and also I've talked to some professor and students of that university as well.
Vo: Again said there is some issues in my system I'm coming back, and she took my Passport with her, upon returning she excused, I said no problem at all
Vo: Who is going to pay your fees
Me: My uncle is going to sponsor me.
Vo: What does he do I replied all his business.
Vo: What does he trade? I replied her
Vo: Why he is sponsoring you?
Me: Because we have a strong bonding and he always wants to support me in my academic pursuits and..... (She interrupted and ask may I see his financial proof)
I passed
Then she said I have to verify it, then I was looking inside she was printing the photocopies of that financial documents.
She returned..
Vo: What does your parents do?
Me: my mother is a house wife and my father has a trading firm, rental property and agricultural lands.
Vo: I'm sorry the USA visa policies are very strict, so I can not give you the visa this time. And gave me the yellow slip mentioning 214(b)
While she haven't ask me about any of my intentions or plans after graduation and nothing else related to the ties to my home country 
All the time she was interrupted by another lady officer which engaged her in talks, and she was going inside again and again and while asking questions she was writing in her screen,  in whole interview she was in a very good mood and was very casual. I've thought that she'll give me the visa.
"
70,"
2nd attempt refused: (change university and appear in next intake)
Karachi embassy date 12 december time 9:15 counter no5 irish lady with glasses
Profile: inter oct 2019
B com : july 2022
Job in ds 160 2 years experience 
Now 
should i apply for the 3rd attempt and what can i change this time??University is great im ranking and visa,ratio as well
Can i remove my job and b com for next appearance from ds160?
After hi hello passing docs
Vo: why are you going to usa.
Me: I am going for my bachelors in marketing from st louis university 
Vo: and why did you select st louis university?
Me: i select st louis university bcs of the top notch faculty as I personally connect with the Prof. Mark Arnold as he is marketing head at univeristy  and I had a great conversation regarding course structure and the program.. interrupted. 
Vo: ok ok in which universities did you apply?
Me: I applied in northeastern university boston, st louis, univerisy of south florida and university of new Hampshire.
Vo: who is going to sponsor you.
Me: basically my father is going to sponsor me as we have family business of rice export with no of employess around 60 at head office while a greath strength of labor workers at factory.
(she was really satisfied with my Answers as she was moving her face in yes yes expression)
Vo: how many siblings?
Me: we are 2 brothers and 2 sisters and 1 sister is married while other one is 10 years old and my brother is in high school…
Vo: ok (till here vo was fully satisfied as per her expressions and i thought she is abbout to give me the visa) 
Vo: (after some seconds) have you been refused before??
 (she was shocked)
Me: yes unfortunately I got refused before.
Vo: why?
Me: actually I was nervous last time and I was not able to satisfy the visa officer
Vo: explain what happened.
Me: (I told her exactly what happened) ( she,was not happy hesring that maybe.)
Vo: have you applied in universities in pakistan.
Me: I have done 2 years of bachelor from Pakistan but I did not find any opportunities or benefits so this time I am going to usa so that I can excel myself and I can grow in my future. 
Vo: (after 30 seconds of typing) unfortunately, you did not qualify for the visa this time.
"
71,"
#refused
 
#VisaRefused
US visa interview 29 July 2022
Karachi Consulate
2nd Attempt
University: Gannon University
Program: MS in Information Technology.
Status Refused under 214b
Vo was a Lady.
Time Slot 8:15
NO GRE
DuoLingo 120
GPA 2.4
Me - good morning
Vo - good morning
Vo - please scan your fingers.
VO: Pass me Your passport n documents.
Me: Here it is
Vo - Why do you want to study in the USA?
Me - Because my background is in IT and Universities in USA are doing lots of research in IT so I want to gain the latest knowledge in my field.
Vo - Why this University?
Me - Because their curriculum is very good the course I want they are offering that course like database implementation and design, Introduction to cloud Networks, and the alumni of that university are placed in good company.
Vo - have to talked to any student or any alumni of this university?
Me - No just got this information from Linkedin.
Vo - what is your current job?
Me - I am a Digital Marketer in a Company.
Vo - Who is sponsoring you?
Me - My Father.
Vo - What does he do?
Me - told
Vo - how much he will earn?
Me - told
Vo - Have you changed anything this time in Application?
Me - No
Vo - Sorry I can't give you a visa you can apply next time. There are details in print.
Me - thank you.
I want a suggestion
-- I want to apply for 3rd time so do I have to change my university or if I change my university so what is the best possible answer to that question why did I change my university?
"
72,"
Admin : Kinldy Approve
Date : 9-June-2023
Status : Refused , Karachi embassy
Age 
: 30
Education: BE Electrical
University : NED Karachi
Experience : 8 years and counting 
Industry : Pharmaceutical
Companies : GSK , Abbott Labortories , Searle, Karimi Electromech Systems
Current Position : Manager Operations & Projects
Universirty : University of Massachusetts Dartmouth
Course : Ms in Technology Management ( Curriculum would be beneficial to attain director level in the industry )
Commencing of classes : September -2023
Reason behind rejection as per myself : I couldnt defend the question properly who is your sponsor?
Suggestion Required : When should i re apply for new interview date? 
Any other constructive feedback would be accepeted positively.
Thank You in advance
"
73,"
My f1 visa got refused on 2 june
Reason was 214 b karachi embassy 
Reason was clear my answers were not satisfactory or i didn't deliver the correct answers
Vo 
Q1 why this uni
Q2 
why this,state
Q3 in hiw many universities did you applied ( i said 3) 
Q4 name ( here i got stuck and i said i dont remember
The 3rd name)
Now am going for my 2nd interview, any suggestions and what should i say when vo ask what changes this time or can anyone help me with the first question vo gonna ask and do i need to change my ds,160?
And when should i re appear cuz nowadays f1 visa ratio is not good i think
"
74,"
Admin approve please
F1 visa refused
Visa officer : the famous beard guy
June 21 morning 8am
VO : Good Morning
Me:Good Morning
VO: Which subject do you want to study in USA ?
Me: I am going to study Engineering Management in USA.
VO : ok, who is funding you ?
Me : My father is funding me and he is ......told
He didn't look towards me asking the only two questions while writing on computer from the beginning till the end and then hand me over my documents and said sorry we cannot .......
He didn't ask me like why this course, why this university, your future goals.
I was well prepared for the technical answers but he didn't ask.
Please someone tell me what could be the possible reason
"
75,"
F1 Visa
Consulate: Karachi
Attempt: 01
Status: Refused 
Depaul University 
22-July
VO: Good Morning How’re you? 
Me: Good morning I’m good how’re you officer? 
VO: I’m good. 
Done with finger prints. 
VO: Why USA? 
Me: Officer USA is best to study Computer Science, over here in Pakistani universities we are following the textbooks of USA authors. So why not to be part of USA education system while being in USA (VO interrupted)
VO: Why DePaul?
Me: There are mu￼ltiple reason but the main reason is their course curriculum it’s totally inclined towards my future goals,  I’ll be having an opportunity to choose the software development and Human Computer Interaction. These both areas are having slightly different subjects like Software security architecture (Again interrupted)
VO: Do you have anyone in the USA? 
Me: No officer
VO: I see that you haven’t completed your bachelors degree, why so early? 
Me: Officer I’ll be graduating in 2 weeks, i was answer why so early but he handed me the slip 214B sorry you’re not eligible. 
I completed my bachelors degree, then i applied again today on 18 Aug. 
Status : Refused 
VO: Chinese/Korean 
He refused all 3 before me for B1/B2
Same major same university
Started with greeting and all. 
Did fingerprints. 
VO: Tell me about your Masters? 
Me: I’ll be doing my masters in Computer Science with Specialization in Software Development (Interrupted)
VO: Why Software Development?
Me: Officer as everything is moving to Computer and for the ease and software development is currently in demand here. I Have also done with internship in software development. 
VO: what kinda of softwares? 
Me: Mobile application(interrupted) 
VO: for consumers or companies 
Me: I’ll be making it for the software houses, software houses work for companies and then companies provide those applications to their consumers for the ease (and i also have few mobile applications deployed on play store) but he didn’t listen this he interrupted and said
VO: are you working? 
Me: No officer (I got a job officer yesterday I should have told him but didn’t tell him. and i just graduated)
Passed the slips 214B i said can you please tell me the reason it’s my second time he said thank you please move forward. 
I’m deferring my term to Spring 2023 now as i have no time left to apply again this term, can you guys please conclude where did i make mistake? And should i change the university or anything else? 
Thank you! Sorry for typos if you find any.
"
76,"
Date: 14th October 
Status: Approved (2nd Attempt) 
Embassy: Islamabad 
In my first attempt, they didn’t ask me many questions and while being financially strong with all good answers, my visa was refused. I have also mentioned my experience in a previous post. I applied again a week after my first attempt. 
VO: 
Good morning 
Me: Good morning officer, I have to say something about my
Previous experience. 
VO: yeah sure go ahead 
While being a genuine student with good financials and strong travel history my visa was refused.
(Gave him all the details of my facts; Father’s business and my future prospects) 
He stopped me there after listening to me for a good minute or so. 
VO: ahan… okay so why USA?
Me: it is a land of excellence with alot of opportunities. It has new technologies and practical based studies through it’s advanced curriculum. 
VO: What does your father do? 
Me: Mentioned again here about his media production house business. 
VO: How many employees? 
ME: 2 dozen 
VO: where are you working now?
Me: I’m working at ____ as an electrical engineer.
VO: ahan.. what do you do there?
Me: Mentioned about my duties 
VO: hmm okay (asked for my old passport) 
VO: checked the details and started typing 
While he was typing I also kind of told him he looked good in Shalwar Kameez 
 
VO: okay… so you’re visa is approved! Good luck! 
I believe if you have a good profile and strong financials, one should definitely go for a second attempt right after the refusal. I was not sure at first as I heard many people saying that I should have a semester’s gap between the next interview date but I knew I had a strong profile and I was just unlucky.
Alhamdullilah things went great and my visa got approved in second attempt!
"
77,"
Visa Status: Refused
Uni: Illinois Institute of Technology
Program: MS Finance
Date: 19th May 2022
Visa Type: F1
VO: 
Hay Good Morning
Me: Good Morning
VO: Pass me your passport and I-20
Me: Sure Sir
VO: Put your right hand 4 finger on the scanner
Me: Ok
VO: Why you are going to US?
Me: Us is the most developed country with best education system with practical implementation so why not consider US for my higher studies
VO: Why this institute?
Me: there are 2 reasons I chose this university one my father also studied from this institute (VO interrupted but that’s not the reason to be) me: Secondly they offer me a scholarship of $7000 for each semester.
VO: So how will you pay the remaining fees?
Me: we have a family business from there
VO: What’s you father monthly income
Me: It around $20,000 per month (VO interrupted what 20,000 in USD?) it’s actually sir around $60,000 annual income. After this he looked to my I-20 form.
VO: When did you graduated?
Me: I graduated in 2019
VO: What were you doing in the last 2 years?
Me: I was working with my father in our family business
VO: What type of business you have?
Me: Told
VO: What?
Me: My father is attorney at law over here and he has his corporate clients.
VO: How many children your father have?
Me: 3 sisters and 2 brothers. 2 sisters are married.
Unfortunately I will not approve your visa
I think my visa got refused due to my mistake of telling that my father monthly income is $20K I got confused between PKR & USD.
Any suggestions from seniors and the ones who got there visa after 1st refusal. Because i'm going for my 2nd attempt..
Hamza Baba
"
78,"
F1 visa interview
23/06/2023
Karachi
Status refused
 Me: Good morning
Vo: 
Good Morning
VO: pass me you passport and i20
Me: Sure
VO: What are you going to study
Me: i am going to study MS in Technology management.
VO: what is this about
ME: Told its a multidisciplinary field and involve management, technology and supply chain related aspects
VO: In which aspect you specifically interested in?
ME: Supply chain management in health care
VO: how is this related to your field?
ME: Being a biomedical i have to make sure a timely supply of medical consumables and devices service and spare parts to health care organizations
VO: what are you doing currently?
ME: working as a biomedical engineer in private company where i manage supply of consumables and spare parts and maintenance related tasks ...
VO: Ok
VO: can you pass me your transcript ?
Me : yeah sure
VO: have you applied to any other university ?
ME: edelphie and auborn university
Vo: why you choose this one?
Me: Because it is an AACSB accredited and i was about to continue but she stopped ..
VO: what does AACSB means.
Me: Told ( but due to pressure i told the wrong full form)
Vo: who is going to sponsor your studies ?
Me: my parents but specifically my mother 
Vo: what did she do?
Me: she is a house wife but my father is in Saudia and he sends money on monthly basis for expenses and she has some apartment on her name as well from where we get rental income as well .
Vo: where are those apartments.
Me: in karachi
Vo : Took a pause for 1 minute and handed me yellow slip and said i don't believe that you qualify for non immigrant visa this time.
Me: Thanks .
Experts please guide me what was wrong in my interview i believe it all went good except that AACSB meaning.
"
79,"
2nd Attempt
Refused 214 (b)
Karachi Embassy
12/01/2022 , 7:45 
Texas A&M University Corpus Chirsti
SAME 
PROFILE AS IN FIRST ATTEMPT
Me: Good Morning Officer
Vo: Good Morning How are you
Me: I am fine How are you
Vo: Have you change you anything
Me: No officer
Vo: when and why were you refused
Me: I was refused on 28 december 2021 and last time I was less confident and was not able to justify my answers properly. Told revised answer which i  prepared and he was like ok sir.
Vo: Why have you choose this college?
Me: as per my research university is offering the courses which i  want to study. Told the name of courses.
Vo: how many universities did you apply?
Me: Told
VO STARTS TYPING FOR FEW SECONDS THEN HE SAID SORRY SIR BETTER LUCK NEXT TIME .
"
80,"
Good afternoon everybody!
I was refused in April 2023 (F1 Visa).
Now I have changed my university and would like to appear for the interview again.
Unfortunately, I am not able to secure the date before 21st August 2023.
I 
booked the appointment in 1st week of September, I then talked to my university's International department in this regard and they were more than happy to provide me late arrival approval letter in case of attending the orientation and classes online on the zoom.
I consented and they provided me the late arrival approval letter of 1 month (20/09/2023).
Now I want to know if I could not secure the early dates, would I be able to satisfy my Consular officer with that letter?
Anyone with the same experience got their visa approved?
Please step forward and help me in this regard, I would be more than grateful to get assisted.
Thanks and Jazak Allah.
"
81,"
Visa type f1 need recommendations about refusal
Visa status : Refused  section 214 (b)
Date : 2 June Islamabad embassy
Me: 
morning officer 
VO young lady : morning 
VO: University name nothing more 
Me: Minnesota state university mankato
VO: course name nothing more 
Me: food technology and processing 
VO : r u working nothing more 
Me: culinary manager 
VO : Who is sponsoring you 
Me: my mother 
VO: age 
Me : 29
She asked me these questions nothing else and straigh after one another on yellow slip it was written don't have strong ties but she didn't ask any thing will you come back or about other things about myself or if I have any property or work or siblings or parents so disappointed even she didn't ask and Refused can anyone tell me why she Refused need recommendations why she Refused without even asked
"
82,"
Visa refused (weak ties to home country)
Responses:
Why this university 
There are a couple of reasons for choosing this uni, it is offering me modules like international political economy that no other college in my list offered which directly aligns with my future plans. 
Other than that its location was a major attraction for me, as depaul is in center of Chicago, chicago is very diversified hence I can gain alot of cultural exposure which will further bolster my education.
Lastly, it gave me a generous amount of scholarship
Who is sponsoring you?
My father, what does he do(told)
How many employees in his company?
25-30 
What other schools did you apply to?
I applied top liberal arts schools in uk&usa.
Why did you choose this uni over them?
It had a better sub courses, and offered me more scholarship. 
Can anyone tell me where did I go wrong?
"
