,Text
72,"
Interview date = 15 Aug
Status = approved 
V.O= long beard man
Time slot = 10.30 am
First Question = how many admits you got
Answer = i got admission in 3 out of 4 universities in which i applied. Unfortunately wasn’t able to make it to university of rochester. Also named the universities and their business schools in which i got admit
2nd = why this xyz university 
Ans= Told MSBA at xyz is ranked among top 100 MsBa programs in the world according to Qs rankings. Also told in detail about the diversity of curriculum 
3rd= how many brothers you have
Ans = told 1 and also about his profession
4Th= who is financing you
Ans= told i have got scholarship of about 5K and have personal savings of around 8k and the rest of cost which is almost 43 k is going to be paid by my father. 
He asked about his business and i gave him the details 
5th= he asked me about my mother’s sister who lives in US
Ans= i told him that i have no immediate relative but about other relatives I already had mentioned in my Ds-160. He didn’t bother about it because she lives in different state than the state in which I have got acceptance..
Conclusion = 
Before the start of interview i had got the confidence that I would get visa because VO gave quite time to a student before me and listened him comprehensively before rejecting his visa so i got the feeling that if he gives me that chance i ll have the chances to get the visa. No doubt it is game of luck . And also the VO who is quite young was also giving alot of opportunity to speak . Women VO had more interviews from non-F1 categories and she put most of these cases to administration processing
"
73,"
21-12-2022
F-1 Visa
Status: Approved 
Location: Karachi
Time: 9:15 Am
Counter:5
American-Asian guy
Me: Good morning 
Vo: Hello, please pass me your passport and i20.
Me : *passed*
Vo: What are you going to study?
Me: Masters of Professional Accountancy
Vo: Is that related to what you’ve studied before?
Me: Yes, my bachelors is in Accountancy, Mgmt & Law.
Vo: From where and when?
Me: IoBM, Karachi. Graduated in June 2020
Vo: What were you doing since then?
Me: Working as a Unit Head of Accounting & Finance Applications 
Vo: What is that? How is it related to your studies?
Me: *explained how we create modern apps to solve complex business problems, create strategies with analytical tools and asses business risk, corporate governance apps etc*
Vo: Who is *reads out my fathers name*? And asks what does he do
Me: Thats my father, he is sponsoring me. *handed over affidavit, statements and fathers job letter*. He’s a doctor and CMO at xyz hospital.
Vo: This is recent. Where was he before 2021?
Me: He was working for the Ministry of Health, KSA
Vo: Why did you chose this school?
Me: Told its ranking, program structure and that its accredited by AACSB
Vo: What is AACSB?
Me: Top organization that ranks business schools
Vo: whats the full form?
Me: *recalling* I dont know
Vo: Do you have family is Houston?
Me: No
Vo: *makes a weird face* but you applied a few years ago when you wanted to visit your grandmother in Houston.
Me: Yes I did
Vo: But you said you dont have family in Houston
Me: She passed away
Vo: Oh. What about your grandfather?
Me: Cant say he lives in Houston. His children live in Virginia, California and Texas so he keeps moving around wherever he likes.
Vo: So you do have family in the US
Me: Yes I do. If you consider my mothers family as my family.
Vo: *makes a dissatisfied face* show me your SEVIS fee payment. You paid this just yesterday?
Me: Yes
Vo: *tells me to wait and walks away* 
Vo: *returns after 5 minutes* look everything is okay but.. (the but scared the shit out of me but I stayed confident throughout)
Me: Is there a problem?
Vo: Your SEVIS payment hasn’t been updated in the system yet. Everything else is good.
Me: Anything that needs to be done on my end?
Vo: Not really. It will be updated in a day. Rest is fine, you can go. *passes me a yellow slip*
Me: *reads the slip and realizes it says Visa is Approved* Thank you. When can I have my passport back?
Vo: Normally takes 3-5 business days. You can check with the lady on counter 2.
Me: All right. Thanks a lot.
Vo: Enjoy your time in the US.
P.s I may have missed a few questions so sorry about that.
"
74,"
Visa status approved
:in 2nd attempt
I know it's late for posting an experience of Nov 18, but I was busy with other things,,, 
First attempt : 9 Nov 2021
VO: thin, middle age i think (Nick)
Morning slot: 10 am
No, of unv's applied: only 1
Me: Good Morning officer How are you doing but He didn't respond 
VO: pass your I20 and passport.( With a serious face) 
Me: Sure, Here it is(passed the docs)
VO: So why do you want to go USA
ME: To pursue my masters in project management concentration in business analytics from Northeastern University, Boston
VO: and Why do you want to study in this school
Me: Told
VO: Have you ever travelled in any other country
Me: Nope, i have never travelled in any other country
VO: who is your sponsor
Me: my father is going to sponsor me and he will cover all the expenses including my living and uni fees.
Till now my interview was going fine & smooth i was expecting to get visa 
But he asked me next Q
VO: what does he do
Me: Told (while Explaining this vo looked into my eyes i also made eye contact with him but unfortunately he rejected I don't know why,,, 
On 10 nov again i deposited my fees and got appointment on the same day from 10 to 17 nov i didn't do much  practice but in my 1st attempt i did practice of more than one month with my  bestfriend (He got visa in 9th attempt) and infront of mirror but this time i was much More confident
2nd attempt 18 nov
Same profile, same Answers, Same Embassy
Even same Dress 
Morning slot 9 am 
Appeared for interview at 11:30 due to some hurdles
After scanning, I walked in a row where the bald aged man was conducting an interview
This time I thought I would speak loudly with more confidence
VO: Bald, old aged
Me: Hello Sir, How are you doing
VO: Great, I'm doing great( with Happy face)
How are you doing
Me: I couldn't respond
VO: SO why are you going to USA 
Me: Same Answer ( but this time i spoke loudly high pitched voice and with more confidence 
VO looked into my eyes 
VO: Have you ever travelled in any other country
Me: Nope,
VO: Who is going to pay ur fees
Me: My father is my sponsor & he will cover my expenses including living & uni fee
VO: what does he do
Me: Same Ans as i said in my previous attempt
VO:  Looked at me with big smile , okay Mr you are good to go I'm approving ur visa 
Here are my visa experiences, I hope it might help you guys
Me: Officer, U Made My Day, Thank you so much 
With my belief if you want any thing in life then you should have a strong connection with Allah in the form of 5 time salah , dua with complete attention , and parents prayers .
"
75,"
VISA GOT APPROVED
23rd June 2021
Islamabad
Time: 9:00 am but interview started at 10
 (My 
program is PhD in curriculum and instruction within Science Education from Virginia Tech. 100% assistantship, I dint show any statement because my graduate teaching asshistantship for one year on my I-20 is greater than my one year expense)
VO: Good morning, I ll take your fingerprints first. (After that procedure interview started)
VO: Please pass me your passport and I-20
Me: sure
VO: Why you going to US?
Me: To pursue my PhD in curriculum and instruction
VO: sorry? What did you say?
Me: Curriculum and instruction and my area of concentration is Science Education
VO: Can you explain what is that, sorry I'm confused about your program, how it will help you?
Me: Curriculum and instruction is my major which offers 14 different areas of concentration and ""Science Education"" is one of them. I chose this aea bcx it will broaden my current knowledge and experience also it ll help me improve myself scientifically and technologically to make a positive contribution in my community when I ll be back.
VO: Ok...so it's related to ""Education"".
Me: yes
VO: so you wana be teacher?
Me: A kind of...but I'm more interested to work as a trainer, bcx during my work as a trainer I ve realized that Pakistan is really deprived of providing professional development opportunities to the teachers. So I can better utilize my learning this way and cascade my knowledge to the maximum teachers so maximum students can get benefit from it.
VO: interrupted. Ok, Ok, your visa is approved.
Note: I also have US travel history once in 2019 in a fully funded program by Regional English Language Office of US embassy Islamabad.
I took a big heavy file with me but VO dint ask for any additional documents.
"
76,"
Visa approved 
Appointment 5/1/2022
University of California
Islamabad
Frist attempt
Visa 
officer was lady
Just asked me four question
Vo . You are going for master?
Me. yes
Vo. which university
Me .uc Davis
Vo. Why are you going for this degree 
Me. Told
Vo. This is your first time in usa
Me . Yes
Who are sponsoring for you
Me . My father told his business
V.o ok i am approving your visa
"
77,"
Visa Status: Approved, Alhumdullilah 
Interview date: 18th May 2021
(Karachi)
Documents asked for
(passport, DS-160 confirmation page, I-20, and Sevis fee confirmation). 
Questions asked:
VO: Please introduce yourself 
VO: Why are you going to the US?
(To pursue a specialist degree in Business Analytics from the University of North Texas)
VO: Why Business Analytics? (Told how it is relevant to my previous studies+ it'll help me improve my technical skills as it is not just limited to theoretical knowledge)
VO: How many universities did you apply to and why did you choose the University of North Texas? (2 unis. Stated the achievements of UNT and that it's affordable with curriculum almost similar to that of UT Dallas and Univesity of Illinois moreover mentioned that my university is AACSB accredited)
VO: Your plans after you complete your degree?  (Mentioned a job offer)
VO: Your father will be sponsoring you so what does he do? (Told)
VO: is he in Karachi? (yes)
He started typing for a few minutes and then handed over a pink slip saying ""Congratulations, I'm approving your Visa. I hope you have a great time there!"" 
""Welcome to Texas"" 
A big thank you to everyone for helping me out.
Reminder:
-Confidence is the key
-Dress properly 
-Don't learn your answers 
-Do a little research about your university
"
78,"
Visa status:Approved (Isb) F1 and F2
Date: 16/12/2022 (10:00Am)
VO was young korean/Chinese Lady
VO: Good morning how r u?
Fine thank you and u?
VO: 
Good
VO: why do u want to go to the US?
I want to go to the US to pursue my phd as I have been awarded fully funded scholarship with TA support.
VO: Great! Do you have your advisor's CV??
Yes. and handed him the CV
She kept reading n typing constantly on the screen.
VO: show me ur Cv?and tell me about your research?
I gave my CV to him and briefly described my research.
VO: where are you currently working?
Working in the govt organization and I have been allowed to complete my phd on study leave. After completing my studies I would have to return to pak to fulfil my bond with my department. 
VO: ok. Tell me about your family?
My family is in Pakistan but currently my husband is in the US on J1. He is doing phd which is being funded by the HEC and he has his own bonds with his sponsoring organization to come back to pak after the successful completion of phd 
VO: who is travelling with you???
My 1.5 years old child 
Then she asked to show her birth certificates and visa copy of my husband 
**kept typing on the computer for a long time**
Then she said. Congratulations mam your visa is approved and handed me the blue slip. 
Thank you so much ma'am
VO: your welcome
"
79,"
Visa Status: Approved.
Background:
BBA from Iqra University 2017.
2 years job experience (relevant).
My Brother already in California on H1B visa (mentioned in DS-160 as well).
No 
travel history. 
IELTS: 7
GMAT: 270
I applied in 3 Universities, Cal state Los Angeles, Cal state Fullerton and Cal state Long Beach. Got accepted in only one, that is California State Los Angeles.
Degree: MBA
Interview 14 July 2021.
VO: Good Morning.
Me: Morning sir, how are you?
VO: I'm good, hand me your passport and i-20.
Me: Here it is (passed it on).
VO: (looking onto my i-20) so it's a masters degree or an MBA?
Me: yes it's an MBA degree.
VO: why you choose this University?
Me: it's offering me double specialization in my majors and final year project is also a field study so I'd love to go there.
VO: great, you're currently working right now? Where and at what designation?
Me: I'm working in XXX company as a XXX.
VO: are you gonna resign?
Me: No, I'm going on leaves and join the same company once I'm back.
VO: Are you gonna continue the same position?
Me: while smiling, no, I'm gonna demand them the managerial position.
VO: hahah cleaver. Show me your undergraduate transcripts.
Me: showed.
VO: who's gonna sponsor your studies?
Me: my father. 
VO: what does he do? 
Me: Told. 
VO: do you have proofs for financial funding? 
Me: yes, showed. 
VO: okay I'm approving your visa good luck to your trip to America. 
Me: thanks while going away VO intercepted me and said, take this slip 
A girl in front of me got rejected.
I was confident and a bit nervous but I was alright when I was on the counter.
I filled my DS-160 myself with the help of YouTube videos, did my whole process myself, made notes from google for the interview, took some tips from my brother and it was a lucky day for me.
Plus this group really helped me as well. 
I kept reciting some duas that my mother told me. They really helped me up being relaxed.
If your DS 160 is correctly filled, you've all the tests and required documents you're good to get visa.
"
80,"
Visa interview experience.
Date: 08 April 2022
Status: Approved.
Vo:  Hello, Good morning.
Me: Good morning.
Vo: What will be you studying in the USA?
me: Ph.D. in Chemical and Biomolecular engineering.
VO: What did you study in your master's?
Me: Chemical Engineering
VO: What was your thesis title?
Me: told
VO: What is the topic of your Ph.D. research?
Me: Carbon microparticles as water-based lubricants.
VO: water-based lubricants hmm....started typing
VO: Will you be using it in the construction industry?
Me: No, in the automotive industry.
After typing,  
congratulations 
your visa is approved
"
81,"
Interview Date 5th December
Status : Approved
Visa Officer was lambi Daarhi wale uncle.
VO: Good Morning
Me : Good Morning, Officer
VO: 
Pass me your Documents ( I20, DS160 Confirmation, Sevis fee Confirmation)
*VO going through  Documents*
VO: why You're going to US?
*Started typing*
Me : to persure my masters in Engineering with concentration in civil engineering.
VO: why you want to do Masters? Why in civil engineering?
Me: Explains the Background of BS.....and tell him about Research Intrests and bring his attention towards the funding.....
*again typing*
VO: Oh, You have a Graduate assistantship. Do you have offer letter?
Me: Yes, Passed him the letter
VO: Check the offer letter 
*again started Typing and took a pause of 1 minute* 
*then said, Enjoy your trip to US
Best of luck for your studies 
Passed me the Green slip*
"
82,"
Visa Status: Approved 
20th May, 2022
Islamabad Embassy
VO: Good morning please pass me your documents. 
Me: 
Good morning officer. 
VO: Put your fingers of left hand on the scanner 
Me: Okay. 
VO: So why are you going to U.S?
Me: I am going to attend Master's in Career Counseling from Florida State University. 
VO: It says it is a educational specialist degree program?
Me: Yeah it's both master's and specialist degree program. 
VO: Why career counseling?
Me: Because it's the need of the time. And I have personally struggled with career decision-making difficulties when I was done with high school.  That's why I did my bachelor's thesis on career decision making difficulties among adolescents. 
VO: And why Florida State University?
Me: Florida state university is one of the few universities offering both Master's and specialized degree program in Career counseling. It has also funded me through an assistantship in career center of the university. It's covering my tuition fee. The VO didn't let me complete and asked
Yeah you have an assistantship but you still have to pay for expenses how are you going to do that?
Me: Yeah absolutely I have to cover the rest and my uncle is paying for the cost of living. 
VO: What does your uncle do?
Me: He's a professor in a college in Abbottabad
VO: College?
Me: That's a medical college. 
VO: Why is your uncle sponsoring you? Why not your parents? 
Me: Well my uncle is my legal guardian. He's been so invested in my studies since the beginning in fact he himself did his Ph.D. from university of Glasgow and he wants me to have an international exposure too. 
VO: Oh right, Do you have any relatives in U.S?
Me: No 
After 10 seconds pause, he handed me a blue slip. 
VO with a smile: Your visa is approved. You can take your documents. 
Me: Thank you officer. 
Many thanks to Rana Ibrar for taking my number of mock interviews. 
Thank you Bilal Muhammad for the guidance. JazakAllah! — with 
Rana Ibrar
.
"
83,"
Long post Alert!
First Attempt
F1 Visa Approved
Interview date: 13th October
Karachi Embassy
University of Dayton, Ohio
Course: Masters of science in Civil Engineering
Time slot: 10;30 AM
VO was that young lady.
Interview Starts: (It was a very long interview)
Me: Good Morning, Officer!
VO: Hi! Please scan your fingers and then she asked me to pass her the I-20 and passport.
Me: Sure officer.
VO: So What did you choose to study at USA?
Me: Officer, Master of Science in Civil engineering from University of Dayton and I’ll be specializing in Construction Engineering and Management.
VO: Why did you choose this concentration specifically?
Me: Officer It aligns with my interests and I will be studying courses such as….. VO interrupts
VO: What made you choose this concentration specifically?
Me: Previously, I have done my bachelors thesis in Construction management, and I did great in this area and that developed an interest in me for choosing this concentration.
VO: What was your thesis about?
Me: My thesis title was XYZ and I used Qualitative and Quantitative methods for the findings. I explained her my findings too.
VO: Pass me your CV ( Note: I also had the research paper of that thesis but she didn’t ask me for that)
VO: So is your program thesis-based?
Me: Yes officer, it is thesis based as It is Master of science so we have to do the thesis work.
Vo: So in which Topic you gonna do the thesis?
Me: Officer I have interest in BIM, Rivet and other application software so definitely I’m gonna look into that.
VO: In which Unis did you applied to?
Me: I applied to 5 universities and I got admit from 4 of them; University of Dayton, University of Texas at Arlington, Thomas Jefferson University and University of Kansas but I was rejected by Florida State University.
VO: Why this University?
Me: I choose this university because of the top-notch faculty at University of Dayton. I recently talked to Dr. XYZ, who is the professor at UD and he told me that he has been working on projects related to BIM, Rivet and other application software which are the emerging Technology here in Pakistan so I would love to take part in these projects if I get a chance.
VO: Why only USA?
Me: As being a civil engineer, we follow american building standards in our designing phase and while testing materials… VO interrupts 
VO: Why not UK or any other country?
Me: UK doesnot follow american building codes which I have learned previously so they won’t me useful for me once I get back to Pakistan.
VO: Then why are you not completing your masters in Pakistan?
Me: Because Pakistan does not use advance technology in their research system as USA has done a wider range of research contribution in the field of civil engineering and construction management. That why I believe US is the ideal place for me to pursue my higher education.
VO: Are you currently working?
Me: Yes, I’m working as a Trainee Engineer at XYZ Company.
VO: What is your work there?
Me: Officer, my job responsibilities include inspection of roads, ensuring the progress of the project to supervisor and so on….
VO: Who will be sponsoring you?
Me: My father will be sponsoring me.
VO: What does he do?
Me: I told her my father’s occupation and his annual income in total.
She kept on typing……
Vo: Are you sure this much income?
Me: Yes officer. (I was confident because I had all the financial docs but she never asked for that)
VO: Which department is your father in like under which ministry does it comes in?
Me: Told her that.
VO: Have you ever visited to USA before?
Me: No, I haven’t yet.
VO: Do you have any siblings?
Me: Yes, I have two elder siblings. (Told her about their jobs).
She kept on typing…..
Vo: So do they live with you or lives separately?
Me: We all live together.
VO: How long will be your stay in US?
Me: It will be 2 years long officer.
VO: So, what is your dream job?
Me: Once I will complete my masters, I will return to Pakistan and I will rejoin the same firm…. VO interrupts
VO: So, it’s your dream job to rejoin your same company? (Sarcastically smiles)
Me: No officer, My long-term plan and my dream is to establish my open construction firm in Pakistan as the construction Industry is already booming here.
(During this answer, she kept the yellow slip in here hands and for a sec, I thought it’s a rejection because of that colour)
VO: Congratulations, I’m approving your visa. Do collect your passport in..
 (After hearing the approval, I don’t remember what exactly she said lol)
Me: Thank you so much officer, Have a great day!
Note: None of my answer was ONE-WORD and all the answers were relevant to my program. You must make a story in your head which shows you’re academically well enough and your answers should be mentioning your home ties with your country. (DONOT COPY OTHER’S GENERIC ANSWERS)
The thing that helped me was my Trust in Allah, which is very important. Secondly, I worked day and night for 5 months and I did my own research throughout the process. My GPA was below average but I still managed to get the admissions and visa.
There are a bunch of guys who helped me in my admission and interview phase, and I want to thank 
Rana Ibrar
 bhai for all the suggestions and personally dealing with my case.
"
84,"
Asking for a friend. 
I got admission in UT dallas for masters. For funds i got approved from Prodigy, but the loan approved is for 51000$, and the required funds on my i20 is 58000$. Should i show personal account funds for the remaining 7000$?
TIA
"
85,"
Alhumdolillah. My cousin's visa approved yesterday from Islamabad Embassy. 
DePaul University (BS Business Administration admission on basis of Olevels only) process was done by me.
Interview was smooth as per my cousin.
Why US?
Why DePaul?
Who's sponsoring? 
Countries visited?
Amount of scholarship?
Thank you.
asRN01gFz.com
Aseem
Alhumdolillah. My cousin's visa approved yesterday from Islamabad Embassy. 
DePaul University (BS Business Administration admission on basis of Olevels only) process was done by me.
Interview was smooth as per my cousin.
Why US?
Why DePaul?
Who's sponsoring? 
Countries visited?
Amount of scholarship?
Thank you.
"
86,"
10/01/2022
Karachi Consulate
Visa B1/B2
Status: Approved
Good 
Morning officer, how are you?
Officer:I am good how are you?
I am also good.
Officer: Lets scan your finger first.
Sure sir.
Q1: What are your educational plans?
 Sir i am medical graduate from Karachi pakistan, currently pursuing my Usmle journey ,want to do clincal rotation and then will apply for national residency match program this year.
Q2: Is this a Clincal rotation or observership
Its observership sir.
Q3:Why it is necessary to do obserbership?
Sir its a requirememt for national residnecy match program thats why i have to got for this.
Q4:Where you will go ? 
Sir i am going to this clinic and city and state
Q5: In which speciality this rotation is?
Sir this is in internal medicine.
Q6:What is the duration?
Its for 2 months
Q7: Will u be doing rotation at one place or more than one place?
Sir Its at one place with same physician.
Q8:How you find this doctor? 
There is online portal Frieda where i contacted this doctor and sent him my credential after that he gave me invitation letter.
Q9: Are you a qualified doctor here in pakistan?
Yes sir, i completed my mbbs and internship.
Q10:Are you currently working?
Yes sir i am working at this clinic and this city.
Q11:Who will pay for your trip.
Sir my father will pay for my trip
Q12:What your father do?
Sir he is a bussines man and in addition to that he do own 2 houses which are on rent.
Ok i am approving your visa thankyou have a great day
Thankyou so much  officer Have a Nice day !
"
87,"
Visa type:  F2 Approved Alhamdulillah 
Dependents 
1- Spouse (Male)
2- Child, (Boy): age 2.8 Year
3- 
Infant, (Girl): age: 6 Months 
Interview started.
VO: Pass me your Documents
ME: Did the Same
VO: Who else is with you for interview 
ME: Myself & 2 Children
VO: Where is the second child
ME: He is plying back there with his toys; do you want me to bring him here
VO: Yes, certainly  
ME: Brought the child  
VO: your spouse stated that you will not go with her at the time of her interview (Got aggressive expression her face and said) 
ME: Yes, initially we do not have such plans but after couple of weeks we realize that, it is not that easy for the children to live without their mother.
VO: How long is your spouse is going to stay USA
ME: It will be 2 years.
VO: That’s exactly then why are you going. 
ME: Yes, initially we do not have such plans but after couple of weeks we realize that: VO stopped me
VO: It was you, the sponsor of your Spouse then how would you manage the expense there 
ME: My spouse has 20 hours graduate assistantship and the rest we have enough savings 
VO: Your Spouse’s graduate assistantship does not cover this much expenses 
ME: At the beginning she had 10 hours of graduate assistantship but not she had 20 graduate assistantships
VO. How would you manage your job
ME: I have taken unpaid leave and will join back my company on my return  
VO: This is illogical none of the company does that
VO: How much you earn there
ME. Stated
VO: How much is your spouse getting graduate assistantship
ME: Stated
VO: How much in total you need for a year there
ME: Stated
VO: What about rest
ME: We have enough savings for that, I did bring my financial if you say I can show you. 
VO: You have your marriage registration certificate and Children birth certificate and Spouse Visa copy.
ME: Provided
VO: What is your Spouse name asked twice (somewhere in the middle of interview)
ME: Stated
VO: What is your spouse specialization of program asked twice (somewhere in the middle of interview)
ME: Stated
VO: What is your spouse doing in USA
ME: Stated
VO: what is your younger child age
ME: Stated 
VO: took some time doing data entry in her computer then said I am approving your visa here is the blue slip
Alhamdulillah 
.
"
88,"
Interview Experience.
Note: Long Post.
2 times rejected within 14 days.
16-08-2022 and 23-08-2022
Both 
time was female officers
3rd attempt
Status:
#Approved
 Alhumdulillah 
Embassy Islamabad
Slot:8am
Date:07-10-2022
Passport received:12-10-2022
Vo was a male with long beard.
Same profile, Nothing changed anything.
Me:Hey Good Morning How are you doing? 
Vo:Good Morning yes i am fine what about you?
Me:Yes i am also fine thanks for asking with smile like this
Vo:Looked at me  and said oh good to know.
Vo: Why you choose illinois?
Me: I select this university due to its excellent academic environment and wide range of specialization and they have outstanding facullty
staff members,moreover i got motivation from the alumni as they are serving in world wide top organizations as well as course structure 
attract me to select this university.
Vo:Well, What is your last degree?
Me: Bachelor in Computer science.
Vo:What is the name of that school?
Me:Told
Vo:What Happened last time?why you rejected?
Me: I dont know the exact reason may be i could not satisfy the officer. even i shocked when i see the yellow paper but at this time you
people are the judge so i have to admit the result.
Vo: Looked at me and said Ok Well Whats your future plan?
Me: Right after compeleted my studies i will come back to Pakistan and will open my own software house and then i will work with the
cooperate sector
Vo:Looked at me and asked what is cooperate sector?
Me:told about cooperate sector.
Vo:So your father is sponsering you?
Me:Yes My Father
Vo: Typing typing and Typing and then asked what does your father do?
Me:told
Vo:How Many emplooyes?
Me:told
Vo: why drivers in your father's business?
Me:For pickup the loads and for the delivery
Vo:How Many siblings?
Me:I have 2 bro and 2 sis all of them are happily married else me
Vo: What Does your brother do?
Me: Both brothers are doing their own business same like the Father's business category but you can say type is different.
Vo: Ok i got it. Typing typing typing and then asked who have higher grades in your home?
Me: to be honest i have keen interest in studies so among all of my siblings i have good grades :
Vo: Looked at my i-20 and asked how you will manage this huge amount?
Me: As i told you that i have keen interest in studies so my father motivate me that if you really want to study then go for it
dont worry about the fee and expenditure. and my father have enough saving for my 28 months trip so he can easily manage.
Vo: Typing almost for 1-3 min and handed my blue slip and said you seems like well preapared today. Have a nice time in US.
Me: You made my Day Thank you. Have a nice Day.Bye
Vo: Thank you and you too.
I was so excited when he handed me the blue slip even I can’t walk properly with the excitement what i mean is i was weeping with happiness 
 mtlb uper se ly kr bhir any tk even waiting area any tk m boht bytab tha k gahr m call kr k btaon kisi tarha asap!
But Alhumdulillah sab boht acha hua and i wish for all k Allah pak sab ko kamyab kary
Ameeeeeen.
"
89,"
Sorry for the delayed post. 
I got my visa Approved on the 15th of August. Got my Passport after 15 days.
Islambad Embassy
The Officer was Long beard Guy.
Indiana Institute of Tech
The interview was pretty quick and straightforward.
Who is your sponsor?
Father's business?
How many branches?
How many Employees?
Why Gap?
Have you been to the U.S before?
Is it an Online Institution?
That was about it I guess If I remember correctly. I just wanted to post here because I used to read people's stories and get inspired to an extent so I thought it was my obligation to do the same.
There are no tricks Guys. Just know your stuff.
Read as much as possible about your course, your university, your Gap if any, and your sponsor's business (how many employees, the total income etc). The more you read about your stuff the more confident you will be.
Just be confident, be fluent. There's nothing to be afraid of. It's going to a 2-3 minutes interview that will change your life. 
One more thing, don't think about 2nd attempt. Consider your first attempt the last one and get the visa.
Good Luck!
#SeeyouinAmerica
"
90,"
Visa Interview Experience
Date: 14th July 2022
Islamabad Embassy
Status: Approved
Me: 
Good Morning
VO: Good Morning pass me the documents and scan four fingers, your left hand.
Did 
VO: Where are you going?
Im goint to university of texas at austin.
VO: How will you pay for this?
My father will pay for this
VO: What does he do?
He retired as an __ from __.
VO: What exactly are you going to study in Electrical and computer engineering? (he read it from the I-20)
my focus is in Computer architecture.
VO: What do you do here?
I'm a software engineer.
VO: and your company?
Its a company in __, its called __.
VO: How many people in your company?
__.
VO: Your visa is approved, take these documents and you can collect your visa within a week (something like this).
It was a short interview. I dont have great communication skills but I wouldnt call them bad either. University matters a lot. Going through this group helped me a lot in preparing for the interview so thanks to everyone who shares valuable information.
"
91,"
Visa Approved
-First Attempt
-Islamabad Embassy
-7th January 2021
Profile
-Done Bacherlors in Pakistan(BBA Hons)
-CGPA for BBA(confidential)
-Applied for Masters(MBA)
-No IELTS
-No GMAT/GRE
-No SAT
-No Consultant/Agent
Interview Experience
Time 11:00 am 
Arrived Embassy at 10 but due to bad shuttle service i checked in to US Embassy at 11:20.
VO: pass me your I-20 and Passport
Me: gave
VO: why this school?
Me: because this school has a less strength of students so teachers and students can communicate easily and proffessors know the students individually i think this a best thing for studying masters.
VO: what does your sponsorship do? 
Me: my sponsor is my Father and he’s a Government employee, he’s serving this organization for a long time now as a Chief accountant and he’s now an Executive Officer etc etc,
VO: (again asked alot of questions regarding my dad’s designation, company name, whether its private or government etc etc)
Me: told everything again or repeatedly
VO: how many schools have you applied? 
Me: i have applied to 4 more school (but in real i’ve applied to more schools than these)
VO: tell me the names of the school?
Me: told 4 names
VO: good Junaid your visa is approved.
Me: thank you sir( he didnt looked at me neither he answered me lol) 
So i recommend you never loose hope, and for Visa Approval it all comes down to you, your confidence and how you listen to VO and how you deliver your answers. No profile matters, no bank statement not anything. 
Thank you!
"
92,"
Got my US visa approved today.
Intended program: Masters in Business Analytics
Institute: Mercer University
Questions:
Why 
did you choose this program?
Have you applied anywhere else?
What does your father do?
How are you going to fund your education?
Got approval after these questions. I wasn't asked for any further documents or proofs.
Academic background:
BS(CS) from FAST, 2.3 CGPA.
GRE: Not Required.
Credits:
The CGPA is lower than the mentioned eligibility criteria, but I applied through Uniguide Consultants, and they actually have contacts with the representatives of several universities in the US, and my entire application+visa case was handled through them.
"
