,Text
62,"
Hello Everyone
Interveiw Experience
Dated 28-nov-2023
Result: rejected
Islamabad embassy
VO.  
35 TO 40 Year old beard man
Me. Hello good morning
VO: your passport and i 20
(did't even proper open my i-20 which was folded abit)
VO : why you choose this course?
Me: My previous education is directly related my this course and i for my business it will very useful for me. ( i was going to 2nd point but he interrupted me.)
VO;In  how many schools do you apply?
I said three other universities. I named them.
VO ; why this, why not any other university.? (he mentioned one of the university name what i told he before)
Me:  i didn't get response from that university. And The course content of this university is of my interest and helpful to me for future goal.. (he just cut me) and directly asked that you are sponsoring your education?
Me: my parent will sponsor my education and i did a job for 3 year and from that i have my own savings too. ( in that poit VO already hold a white slip and then said me US immigration law is very strict, you are rejected and pass me my documents and slip.
Interveiw time duration is approximately 55 seconds.
Really disappointed that he didn't even hear me for 1 or 2 minutes and just refuse me. 
"
63,"
I was rejected by the University of New haven. I want to change universities next spring intake.
Can anyone recommend me a good university for  MS in Industrial Engineering?
My profile
BS 
Mechanical engineering 3.23/4
Doulingo 120
Am I eligible for admission to those universities?
1: Northeastern university
2: Bostan university
3: University of illionis urbana-Champaign
4: University of michigan dearborn
"
64,"
Hello guys, I had my visa interview yesterday and it got rejected. During the interview the VO asked me about my bank statement, i showed it to her and then she goes where did all these funds come from? I replied that my father transfered all the funds from our family saving account to this account to carry out my university expenses? She said do you have the statement for the family savings account, I didn’t had it with me that time and after two three questions she rejected 
my visa. also note my father opened this account in December 2022 , do you think this could be the reason for rejection?
"
65,"
Hello everyone.
So got rejected in my 2nd attempt. 
Profile Adelphi University New York 
Program TESOL ( Teaching English to the speakers of other languages)
Test DUOLINGO score 110 
CGPA 
in bachelors 3.69
Now my question is should I apply for 3rd time but I’ll enroll this time for summer intake. If anyone of you think that university itself is the reason of my rejection then on my interview date many candidate are from top ranking universities but they got rejections.
I just need your suggestions that this time which University is best for me. As I did my bachelors in English literature. What’s the best option for me?
Thank you.
"
66,"
Interview at Karachi consulate on 22 July.
Status: Rejected
VO: pass your passport and I-20
Me: pass with greetings
VO: 
what is the plan for a visit to the US
Me: officer, I will pursue my Ph.D. in civil engineering from George mason university.
VO: why George mason
Me: officer professor and my interest are strongly matched, and we had More than five meetings working for over six months. Moreover, the universe has diverse engineering environments that provide advanced labs and the Best environments for learning. That's are a few reasons which convince me to choose this institution.
VO: who will sponsor you
Me: officer university provided me 59k dollar assistantship, and my annual expenses are 67k dollars, so the rest of the 8k dollars money will be provided by my elder brother, who is also my guardian.
VO: repeat the question who will provide the money's 8k?
Me: my elder brother, who is my sponsor.
VO: where is he
Me: he is in Pakistan
VO: sorry, I can not issues; you can reapply.
Please suggest to me where I made a mistake and also suggest some tips as I am preparing for the 2nd attempt.
"
67,"
My F1 was rejected in October on 214b and i have reapplied for December.
I have changed my sponsor. Initially I was the only sponsor and now i have shown my father as the main sponsor, i also got 5000 USD scholarship from university and around 9000 USD i am showing as a community loan which i will be taking after visa approval.
How do I answer the question about why i have changed so much in my finances in just 2 month time as initially i said i have the required funds to cover 
my complete education and now I have showing a loan and my father as sponser.
Need advise how to answer this!
"
68,"
1st attempt:
 25th April, 2022
Status : Rejected (214b)
 Course: Masters in Quantitative Risk Analysis & Management
 Consulate: Karachi 
PS: 
I’ve made huge blunders today!
Me: Hi 
 VO: Hey, please put your fingers on scanner
Me: Sure
 VO: Please pass me your I-20, your passport, and DS-160
Me: Here you go
VO: After scrolling on the screen, so tell me about Georgia State University.
 Me: It’s focuses more on research, and they have recently launched the Fintech lab as well. (I was super nervous; my voice even was shivering)
VO: What program is it? after seeing my I-20
Me: It’s Quantitative Risk Analysis & Management (he didn’t heard correctly and I had to repeat)
VO: What do you do?
 Me: I’m currently working at XYZ organization as ABC.
VO: After rolling eyes on screen, how will the degree benefit you?
Me: There are a lot of Fintech startups coming in Pakistan thereby creating more job opportunities?
VO: Keep on looking on the screen..who is going to sponsor you? 
 Me: I’ve a full-tuition wavier from the university along with a GRA. As far as living expense, my father and I’ll be paying since I’ve sufficient savings as well (though I didn’t show this in the I-20)
VO: After typing for 10 seconds, sorry I can’t approve your visa and handed over the white slip where the rejection was written (214b)
I initially lost my confidence when we began the conversation and it continued till end that my voice wasn’t even audible to him.
I totally screwed it today! But I’ll be reappearing for my interview next month since I know I made a mess because I was super tired(due to roza) and super nervous (my heartbeat was running like anything).
Looking forward to your support!
"
69,"
Visa rejected under 214b
Date: 27th may
VO:why you going to usa?
Answer: sir I will be pursuing my masters in film from university of central arkansas in conway city.
Types something..
2.Are you currently doing any job?
Answer: Yes sir currently I am working as xxx in xxx company
Types something
Ok
How many universities did you apply to?
Answer: Only this university, as this was falling in the criteria I set for my self
VO,But this university is not known for film program
Answer: Sir, the university is the best uni in the state and is in top 200 universities in US in the film program, and the courses I want to pursue are offered here.
VO: Who is sponsoring you?
Answer: My father will sponsor my education and living expenses.
VO: What does he do?
Answer: Sir he's a columnist, a senior journalist and a retired govt official. He writes for xx and xx newspapers.
VO: Do you have any proof of income.
Answer: Sir he's retired govt official and as freelancer he writes for newspapers and I do have financial statement and bank statement that I submitted to my university.
Handed him the documents,
He asked about the name on the statement,
I said he's my father.
Amount shown was 38k$, where needed cost was 24k.
Types something
Sorry I am refusing you visa
And handed me 214b yellow slip
How to overcome this refusal?
"
70,"
22-12-2022
F-1 visa got rejected 214 b 
Applied for MBA at University of North Texas 
Karachi consulate 
Counter no. 7 
Chinese guy (very rude) 
Vo: Hello, good morning 
Me: Good morning Sir
Vo: (directly asked) who’s going to sponsor you?
Me: My father is sponsoring me
Vo: what does he do? 
Me: He is Operation Manager in XYZ company (interrupted)
Vo: (Give me the white slip) sorry you are not qualified for the visa this time.
(Although I showed healthy bank statement and salary statements, also mentioned my business in DS-160 ) 
Should I give it another try? Are there any chances to get approved after 214-b refusal ? 
The classes are starting in May, so I’ve got time to re-apply.
"
71,"
Salaam to All
My first visa interview got rejected on 04 august 2023 due to failure of ties to home country and I was admitted to Kent state University in bachelor of Nursing.And i still have new I-20 for spring from Kent state.
For second attempt I applied to many universities like Miami University,University of Michigan-Flint,University if Colorado denver,Texas A& M University and got offer from 3 of them yet,but I changed my subject to Bachelor of accounting to show strong 
home ties to the visa officer because my elder brother is also a Chartered accountant.
Is it a good step to change subject and university both for second attempt?Need guidance from seniors,Thanks in advance.
"
72,"
I need help, 
I have been rejected once on 25th May 2021
Program Master in Engineering Management 
Indiana Institue of Technology.
I have 3.05 CGPA in bachelor.
I 
was first sponsoring by my uncle and he is a US citizen... 
I was rejected in interview.
I have taken admission in university in the same state where my uncle lives.
Now, for 2nd time, what can I do? 
Can I change university and go with the same sponsor or not? 
Actually, my father in Pakistan has no cash money in bank and all are invested in property.
So, I have no bank statement in Pakistan 
So, if I arrange 50,60Lacks from invester so I must pay 2.5 Lac to him 
So, I want to know that is there any chance of visa if I change my university and get admission in other state where my uncle is not living and go with same sponsor (my uncle) or not?
Your replies would highly appreciated
"
73,"
VISA APPROVED (Karachi embassy)
1st attempt was on 1st November. 
Got rejected under 214(b)
University of Texas at Arlington
Masters in civil engineering
IELTS: 7 
2nd attempt 2nd December
Texas A&M university
Masters in civil engineering
VO asked me following questions.
Where do you live?
Where in Karachi? 
What are you doing currently?
What does your firm do?
What type of work you do. Can you explain structural engineering?
Are you a Civil Engineer?
From Where did you do your bachelors?
Where is that university? 
Can you show me your degree? 
Where did you get to know about texas anm university? 
How did you apply for this university?
Who do you live with?
Do you have any immediate family member in US? ( My brother is on F1 visa)
What does he study there? 
Where is he studying?
Who is your sponsor?
What does he do? 
This is a huge amount, do you have any proof you can pay for that? (I showed him bank statement)
Do you have only one brother? Is he elder or younger? 
How many siblings do you have? 
Your sister lives here? Is she married? 
Have you been to US before? 
Have you applied before for visa? 
And he asked many more questions like that which I don't remember now. 
ALHAMDULILLAH ALHAMDULILLAH
Never ever lose your hope, and never get disheartened. You will get whatever Allah has written for you just trust His plans. 
"
74,"
Hello there! 
My visa was rejected twice in 2021(transfer student) when i was still in 5th semester of my University doing bachelors. Now I've completed my undergrad in 2022 and have an year experience with Toyota in my field. 
Should I reapply for MS/MBA. Seeing that I wasn't granted visa two times, will the VO make sure i don't get it third time? 
I have property and apartments on my name. I run a business too and have a full time job. 
Need 
some guidance, Kindly. 
I'm highly confused. 
Any advice would be appreciated. Thanks.
"
75,"
Got rejected today
Islamabad Embassy
Time : 9am
Questions were
Good morning 
Good 
morning 
VO? Why did you choose this university?
Me: I chose Adelphi University because it offers me information systems which has sub courses IT and CS and my major is Information science where my interest and passion lies.
VO? Have you ever traveled abroad 
Me: Yes, I’ve been to Australia and UAE
VO? Who’s gonna sponsor you?
Me: My mother is gonna sponsor me
VO?What does she do?
Me:She is a principal in a GOVT degree college and she has some properties which she has rented out and after the death of my father she inherited his legal activities as well
VO? Sorry I can’t accept your visa at this time, the reason is in this slip (according to 214(b), failure to establish ties)
"
76,"
Got rejected 
06/01/2022
Karachi embassy 
Me. Hi good morning sir
Vo.Good morning how are you 
Me. 
Fine what about you answering same
Vo. Why this university
Me.told
Vo.which program 
Me. Computer and information science 
Vo. So also you was in turkey. 
Me. Yes sir I was doing my bachelor in turkey in BBA.
Vo. So why you left turkey
Me. Because I was not satisfied with this university because university ranking was not good and also about there local language it’s was to tough for me to understand there language so that’s why I left turkey and take a decision to do my further studies in usa. 
Vo. Who is sponsoring you. 
Me. Brother 
Vo. What he dose
Me. He is a property dealer. 
And sorry for this time I cannot approve your visa try it next time. 
So guys now visa ratio is too lows with me 10 or may be 15 people are been rejected with strict man can anyone help me out what I should do now should I take new appointments or wait for next intake need your suggestions
"
77,"
my first interview was at 22 june in cleveland state university nd visa is rejected nd i want to apply again so please guide me what i can do for next interview.
22 june
9:00 am
islamabad embassy
VO:why this university
me:first reason is scholarship and second is this university offered me my aimed subjects.
VO: do u travel anywhere?
me:yes i went to dubai for visit purpose.
VO:who is paying your expense?
me:my father is my sponser they have own business of tableware.
VO: how much ur siblings?
me:one is elder nd one is small.
VO: m not satisfied m rejected ur visa and gives me the yellow slip.
kindly tell me what i can do next?
"
78,"
I applied to depaul and rejected twice even tough I got 50% yearly scholarship. In my 2nd interview, I was investigated that t university that you choose are on redlist. My universities were clark, drexel and depaul.
Is depaul a consultant favourite university?
"
79,"
Hello everyone i need serious attention. Please help
Mera visa 3 dafa reject hogya hy phly attemp me MS in entertainment business or uni fullsail thi jis py reject hua...... phr 20 din bad me ny dobara apply kia or apni profile me kch b changes nhi ki thi but wo b reject hogya mghr VO ny mjhy kaha k agr dobara ao gy tw profile me kch changes kr k ana... So, me ny bachelor business administration me kiya va hy tw mjhy laga k me apni relevant field chor kr entertainment ki taraf 
ja rha hu tw ho skta hy yehi rejection waja ho phr 3rd bari m me ny business administration and management ki taraf gya or uni b change ki or midwestern state university choose ki or term b summer sy fall krdiya phr 14 june ko mera interview tha but interview sirf 1 mint ka b nhi tha Vo ny mjh sy 2 sawal kiye or reject krdiya..... itni changes k bawajood me reject hua mghr 3no interview me 1 bt common thi k on sb interview m me sponsor wale question py he reject hua or 3rd time tw jb os ny kaha k who is your sponsor i said my father tw os ny foran white slip utha li or phr pocha wo krty kiya hain i said business man...... os ny phr mjhy slip pakra di or kaha sorry i can't issue a visa...... ab itni changes me ny 3rd time me ds160 me ki only sponsor he same rkha yani mere father...... ab mjhy smjh nhi araha k me 4th time sponsor change kr k apply krun ya UK MBA krne chala jaun...?
See translation
"
80,"
Dear All! 
Visa rejected: 08/12/2022- islambad embassy
Profile 
Intermediate education ICS 2017 and currently working in a company of surgical as an import/ export manager since 2017.
Murray State University (for Bachelors in business)I20 letter
Question/ Answers
Hello good morning!
1) which uni and which course?
Ans i told her about my university and my course
2) who is sponsoring you?
My father is sponsoring me.
3) what you father do?
Ans: my father owns a business of electric appiliances and  he has two branches of it. He has around 18-20 employers in each branch and other then that he owns a land of around 40 acres from his forefathers
After that she stared a bit long to her PC , made a weird face and said unfortunately i can’t give you visa.
I wanted to also tell you that i have accidentally  wrote my mothers name wrong on my DSC form for example if the name is samreen i have written samren. 
I am so much depressed that no one can imagine. May ALLAH swt helps me and i believe in him one day these all things will make sense.
Please give your opinions that why did she reject my visa. trust me i am a genuine student and really want to study business in US.
"
81,"
Got rejected on 28 July 
Islamabad embassy 
First attempt
Me Good morning sir
Vo  
hello good morning 
Vo pass me your i20 and passport 
Me there we go sir 
Vo thank you 
 Me well come sir 
Vo why us 
Me us remain the excellence and quality in education from the back of history. I pursuing my bechlors degree in business management
Vo have ever you been to any abroad country 
Me yes sir I been to uk for completion of my English foundation 
Vo wow you been to united kingdom when was it 
Me sir it's was in 2010 
Vo who is sponsoring you 
Me my uncle sir 
Vo with the yellow page sorry I am not approving your visa giving you a chance reapply with strong Home ties.
I seen around 12 people with the yellow page 
Only one boy and one faimly got visa.
I asked from that boy what did vo asked from you he said to me kuch bhi nahi.
"
82,"
F1 visa interview experience
Rejected 19 Dec Khi embassy (counter: 03) 
Course: Masters in business administration with a concentration in IT from University of the Potomac.
Good morning officer, how are you?
VO: 
I'm good, what about you?
I'm good, thanks for asking.
VO:why do you want to go to US?
I want to pursue my master's business administration with a concentration in IT
Vo: What are you doing in pakistan?
I am currently working in software house as a software engineer, and do have three year of experience, 
Vo:interrupt you do have good job why you want to leave?
Me: I want to enhance my leadership skill and management skill and want to become product manager in future.
Vo: interrupt how many universities you have applied and got accepted to?
I've applied to University of potomac, concordia wisconison, fitchburg state university
out of these I got acceptance from potomac and concordia, and rejected from fitchburg
Vo: interrupt why this university?
told: 1: because of the course, 2: student teacher ratio 3: almost 50% of the scholarship
Vo: interrupt who's going to manage the rest of the funds?
Me: My father will manage the rest of the funds
Vo: what does he do?
Me: He's a business man, and he do have multiple silk center.........I was still explaning
VO:looking at the screen, sorry you are not eligible for US Visa the reason is mentioned in the slip 214b
Need suggestion:
Do I need to reapply with the same profile in coming days?
"
83,"
Interview date = 11 Aug
Location = Karachi consulate 
Status = rejected 
V.O= young Chinese man
Time slot = 9.00 am
University = NYIT, Manhattan campus
Scanned passport and fingerprints
VO started looking at computer and then looked at me. He repeatedly did that  3 to 4 times. Then he asked 2 questions only. 
First Question = Why did you apply to this course? 
Answer = I have previously done BBA and now I'm planning to do MBA in order to polish my skills and expand my father's business in the global market. 
2nd = How did you find this university? 
Ans= I had previously done BBA from Lahore and now wish to study abroad for a global mindset, specially in a metropolitan city. So I searched for MBA program on Masters portal amd filtered my search for New York. (VO said Ok). I found a bunch of high ranked universities and then studied their ranking and course structure (VO said Ok as if it was enough) and this university matched my requirements. (Again Ok). Also,... (I was speaking in my flow but I realized that he had basically stopped me at this point. So I said Ok and stopped).
He asked me to go back and sit.
After some time I was taken into a seperate room where a Pakistani consular came and talked to me in Urdu.
I greeted him and he straight forward started like consider this a chance for yourself. I kept on agreeing with a smily face until he asked me which consultant did you use? I disagreed and told him that I had done everything by myself. However,  I have seeked some help from a friend as in discussions but nothing else. He continued this interogation for quite some time but my answers remained the same. He told me that I had matching profile with a lot of other candidates and that he has been dealing with them regularly. In fact, a lot of stidents with the same profile had come earlier and agreed that they used a consultant. I told him that a friend of mine has also come here with me and we have discussed things together if that is what you are looking for. But he remained insisting that there were many and that they've agreed to a consultant. I never agreed and he let me out and after some time, I got my passport back with white slip(214B).rejected.
Previously, my friend (whose appointment was at 8 15) was also interogated but for a longer duration than me. He claims that they showed him the exact location of the consultancy on computer screen. This did not happen with me nor he showed any other proof.
Also, I'd like some suggestions if I should go again with the same profile or change university and then apply for the next intake (January)? I'd really like to go in this intake but not sure if I'll be rejected again since I can't change my uni at this point!
"
84,"
Interview date:25- august
Karachi consulate
Status: Rejected under 214(b) 
Me: hello good morning
VO: 
never replied 
VO: was in hurry
VO: pass me your passport and i-20
Me: passed
VO: where are you going?
Me: I am going to California state university Fresno for my masters in geology
VO: how many universities have you applied?
Me: Only one that is California state university Fresno 
Vo: why only one?
Me: my research interest is aligned with the professor research area and she is offering research in hydrogeology and also told him professor name
VO:your graduation is in geology?
Me: yeah
VO:What is hydrogeology?
Me:Told
VO: who is your sponsor?
Me: my father he is doing a business of agriculture
VO: again what does he do
Me: he is doing a business of agriculture.i want to continue he asked instantly how many acres he owns. I said he doesn't have agriculture land he leasing agriculture land of 60 acre but he owns commercial property of worth.. then he start typing on computer and I stoped to continue my answer.
VO: passing me yellow slip and told me sorry for this time you can reapply again.
I maintained eye contact when he was questioning me during my answers he was looking on the screen. Interview last for about 2 minutes.
Please need serious suggestions where I was wrong what I have to do next .
"
85,"
My wife was interviewed at karachi embassy for F2.
First time : rejected in Jan 23
Main reason : university has not updated my information on the system 
2nd time : 28apr23
At 
the end all questions, they simply said you are not eligible. 
My wife asked could you please tell me the reason , the interviewer said “ you should better know the reason”. 
My current status is F1 OPT 1st year ( still not H1B) and I am working as full time employee. 
 What was the original problem with the profile ?
"
86,"
Hello Everyone: I want to share my F1 visa interview experience. 
Attempt: 1st 
Visa status: rejected 
Date: 7th December 
University: Central Michigan University 
Program: Bachelor in computer science. 
Q1. Why this university. 
Ans: There are couple of reason why I chose Central Michigan University over ther other 7 that offered the admission. First of all, they provide me reasearch opportunities right very first semester which is unique, and this reasearch opportunity will give me edge while taking the first job in pakistan biggest software development company. Second, they provide me international president scholarships on the basis of my previous good grades.
Q2. Who will sponsor the stay? 
Ans: my brother is my sponsor. 
Q4: What does your sponsor do?
Ans: Actually, my brother is my business who run factory in gujranwala where we manufacture sanitary item like shower and drinking fountains and supply them all the pakistan cities like Karachi, lahore and peshawar  and we have shpoes as well in shah alam lahore and this area has bee known for decades for selling sanitary item
Then VO asked me two questions.
"
87,"
My visa got rejected under 214(b) today at Karachi consulate. The officer said your husband and father both are government employees and they do not have sufficient funds to support my study.
My question now is can I now use my Brother-in-law’s bank statement who is a US citizen?
"
88,"
Visa Interview Experience
Status: Rejected.
Date: 21st November '2022
Both VOs were in good mood and everyone got their Visa Approved Infront of me (around 5-6 people)
Profile: 
Intermediate in 2018
Diploma in 2022
Duolingo: 120
University: Youngstown State University.
Consulate: Karachi
VO was a young guy with glasses.
VO: Good Morning
Me: Good Morning
VO: Pass me your documents
Me: yeah, sure.
VO: what course are you going to study in the US?
Me: I'm going to pursue my Bachelor's in Business Administration from Youngstown State University.
VO: Why did you choose this course?
Me: told him about the skills in going to learn in this course
VO: Who's sponsoring you?
Me: My uncle
VO: What does he do?
Me: He is the director of ____ of Pakistan. (I also have his letter of support and his Bank Statement, Can I show you these documents? 
VO: No, thank you, your visa is rejected under 214 (b)
Can you all tell me about which mistakes I've done? and what I can change in my profile for the next time? and should I apply again? 
TIA
"
89,"
Salam everyone...I got rejected F1 visa last month now I'm again applying,.I got rejected under 214-b ...how to overcome with this 214-b ? As my parents and one of my sister is in USA I already mentioned in my ds160 ...how to show strong ties ? How to ans or deal with it?  Please help 
 jhazak ALLAH .
"
90,"
I was on F1 and my husband was on f2.. we got rejected this month.. my question is.. is my husband DS form is saved in US record, like what we mentioned his business etc... ?? Because he wants to apply alone on visit after few months.. can he change his information on new DS form or it should be same as previously information??? Please must give your suggestion...
"
91,"
Aslam alikum 
I have my 2nd interview attempt next week. Got 1st attempt rejected in this may.
Everyone please pray for me.
And I wanted to ask that can I take my own statement of 10 to 15 days, would it be OK? Because they dont have any limit of days for statement,  plus would it be a problem if I take 2 statements, 1 mine and 2nd my mothers? 
Which statement do you recommend taking?
Is 
there a possibility that if I take my statement only, they would get a hint of me not returning? Rejection under 214b?
"
