,Text
50,"
Alhamdulillah Visa Approved !
Appointment today at 10.15 , reached at 9.30 but my interview began 12.15 
Me: Hello, Good Afternoon Officer (Smiling)
VO: 
Hi there, Good afternoon (Smiling)
VO: Can I have your Passport ?
Me: Passed just the passport
VO: I’d like to have that piece of Paper as well (My I-20)
Me: Oh Sorry, there you go
VO: So, what’s the program ?
Me: Masters in Computer Programming (As in I-20; actually it’s Computer Science)
VO: And which University ?
Me: Actually stalled for a moment then said DePaul
VO: Oh Depaul 
VO: So who’s sponsoring you ?
Me: My parents 
VO: Can you show me the bank statements ?
Me: There you go (showed him BS of 2 accounts)
VO: So did your parents sell any property to support your studies ?
Me: No, none
VO: So your program indicates your fees as 47000 $, this bank statement is for 1y, how are you gonna support the 2nd Y
Me: Well you can see that one of the BS is in USD and My parents have multiple investments in form of Real Estate, plus my family’s monthly income is around 1500 USD so that’d be enough. 
VO: Oh, It’s in USD ?
Me: Yeah , you know US Dollar is considered as a commodity here so it’s kind of a investment too. 
VO: What does your parents do ?
Me: They work, My mother is a Govt School Teacher and My Father is a retired Govt Officer currently employed at a Pvt Firm. 
VO: Okay , then starts typing … 
Then comes the GOLDEN WORDS 
VO: Okay, I am approving your VISA, just give me a minute. 
Me: Overjoyed internally, Yeah Sure take your time Officer. 
Then he hands me a Pink Slip and we Greeted each other.
Consultation : IDP OFFICE KARACHI
IDP Karachi
Suite # 1402, 14th Floor, Foakh Tower, Main Shahrah-e-Faisal, Karachi
Email: info.karachi@idp.com
Phone: ‭021 34320978‬
2n9nIgG1S.com
Muhammad
Alhamdulillah Visa Approved !
 
Appointment today at 10.15 , reached at 9.30 but my interview began 12.15 

Me: Hello, Good Afternoon Officer (Smiling)
VO: Hi there, Good afternoon (Smiling)

VO: Can I have your Passport ?
Me: Passed just the passport

VO: I’d like to have that piece of Paper as well (My I-20)
Me: Oh Sorry, there you go

VO: So, what’s the program ?
Me: Masters in Computer Programming (As in I-20; actually it’s Computer Science)

VO: And which University ?
Me: Actually stalled for a moment then said DePaul

VO: Oh Depaul 

VO: So who’s sponsoring you ?
Me: My parents 

VO: Can you show me the bank statements ?
Me: There you go (showed him BS of 2 accounts)

VO: So did your parents sell any property to support your studies ?
Me: No, none

VO: So your program indicates your fees as 47000 $, this bank statement is for 1y, how are you gonna support the 2nd Y
Me: Well you can see that one of the BS is in USD and My parents have multiple investments in form of Real Estate, plus my family’s monthly income is around 1500 USD so that’d be enough. 

VO: Oh, It’s in USD ?
Me: Yeah , you know US Dollar is considered as a commodity here so it’s kind of a investment too. 

VO: What does your parents do ?
Me: They work, My mother is a Govt School Teacher and My Father is a retired Govt Officer currently employed at a Pvt Firm. 

VO: Okay , then starts typing … 

Then comes the GOLDEN WORDS 


VO: Okay, I am approving your VISA, just give me a minute. 

Me: Overjoyed internally, Yeah Sure take your time Officer. 

Then he hands me a Pink Slip and we Greeted each other.

Consultation : IDP OFFICE KARACHI
IDP Karachi
Suite # 1402, 14th Floor, Foakh Tower, Main Shahrah-e-Faisal, Karachi
Email: info.karachi@idp.com
Phone: ‭021 34320978‬
"
51,"
1st Attempt
Status:Approved
Vo:why are you going to USA
Me:To pursue my bachelors degree from university of Kansas
Vo:why you chose this university 
Me: 
it’s among top 200 universities in USA and i got 36k scholarship for my whole program 
Vo:typing in rush
Vo: I think your father is in KSA(kingdom of Saudi Arabia )I didn’t mention it
Me: Yeah he is
Vo: What’s his occupation 
Me: He is working in construction company and running his side buisness from Last 30 years
Vo: Have you been to KsA
Me:i born and raised there
Vo: still typing like a programmer 
Vo: How many siblings you have
Me: 4 including me
Vo: Asking specific details about them
Me: Describing 
Vo: typing and checking through their system 
Vo: giving blue slip 
Congratulations Sir! You will receive your visa within a week
Me: Asking for my passport (confused)
Vo: You are done 
Me: chewing blue slip with mixed emotions in my mouth and running towards elevator asking others about their results in Hiace
"
52,"
Visa interview 
11am Islamabad 
Status: Approved
PhD Psychology 
VO: 
which university are you going for your PhD
Me: mentioned
VO: What research are you going to do there
        Told
VO: quite impressive work.
Me: thankyou
VO: stated typing and after typing said your research is interesting 
Me: Thankyou
VO: Your visa is approved
Less than a minute interview.
Thanks to Rana Ibrar and all the people who answered my queries and guided me.
"
53,"
Date: 14th October 
Status: Approved (2nd Attempt) 
Embassy: Islamabad 
In my first attempt, they didn’t ask me many questions and while being financially strong with all good answers, my visa was refused. I have also mentioned my experience in a previous post. I applied again a week after my first attempt. 
VO: 
Good morning 
Me: Good morning officer, I have to say something about my
Previous experience. 
VO: yeah sure go ahead 
While being a genuine student with good financials and strong travel history my visa was refused.
(Gave him all the details of my facts; Father’s business and my future prospects) 
He stopped me there after listening to me for a good minute or so. 
VO: ahan… okay so why USA?
Me: it is a land of excellence with alot of opportunities. It has new technologies and practical based studies through it’s advanced curriculum. 
VO: What does your father do? 
Me: Mentioned again here about his media production house business. 
VO: How many employees? 
ME: 2 dozen 
VO: where are you working now?
Me: I’m working at ____ as an electrical engineer.
VO: ahan.. what do you do there?
Me: Mentioned about my duties 
VO: hmm okay (asked for my old passport) 
VO: checked the details and started typing 
While he was typing I also kind of told him he looked good in Shalwar Kameez 
 
VO: okay… so you’re visa is approved! Good luck! 
I believe if you have a good profile and strong financials, one should definitely go for a second attempt right after the refusal. I was not sure at first as I heard many people saying that I should have a semester’s gap between the next interview date but I knew I had a strong profile and I was just unlucky.
Alhamdullilah things went great and my visa got approved in second attempt!
"
54,"
Got my US visa approved today.
Intended program: Masters in Business Analytics
Institute: Mercer University
Questions:
Why 
did you choose this program?
Have you applied anywhere else?
What does your father do?
How are you going to fund your education?
Got approval after these questions. I wasn't asked for any further documents or proofs.
Academic background:
BS(CS) from FAST, 2.3 CGPA.
GRE: Not Required.
Credits:
The CGPA is lower than the mentioned eligibility criteria, but I applied through Uniguide Consultants, and they actually have contacts with the representatives of several universities in the US, and my entire application+visa case was handled through them.
"
55,"
Visa APPROVED.
Location: US Consulate General Karachi
Program: Data Science
University: Stevens Institute of Technology.
First attempt.
We greeted each other.
VO: pass me documents
I passed.
VO: Why this univesrity?
Because data science program at Stevens is offered by mathematics department which adds a lot value to my teaching career back here in Pakistan.
Which all universities did you apply?
I applied to Pace University and got the admission too.
Where did you do BS from?
Institute of Business Administration Karachi.
Why not do the MS from your own country?
My future goal is to teach data science and machine learning in Pakistan and a degree from US help me with it a lot.
Who is sponsering you?
I have to scholarship plus I have taken student loan.
Do you have any relatives in the USA?
No, I don't.
What will you do after completing studies?
I want to come back and teach at IBA or LUMS.
And he said, sir your visa is approved and you'll be sent your passport within 2-4 business days
That's it. Interview lasted for 2-3 minutes.
TIP: Make your answers 'I'll return back to home country' oriented. Say I'll return after studies without saying I'll return after studies.
"
56,"
Visa Status: Approved
1st attempt
18th May, 2022
Islamabad Embassy
Me: Good morning madam.
VO: 
Good morning please pass me your documents. 
Me: sure. 
VO: Put your right fingers on the scanner.
Me: Ok. 
VO: Can you speak English?
Me: Yes. 
VO: Ok so which university you are going to study?
Me: University of Houston.
VO: Which course do you want to study?
Me: told. 
VO: Why this University?
Me: Because this University is one of those universities which offering exactly that Couse which I want to study.
VO: who is sponsoring you?
Me: One of the university in Pakistan namely xyz university with the collaboration of the Higher Education commission of Pakistan.
VO: Why they sponsoring you?
Me: Actually I'm appointed as a zero salary lecturer at xyz university and they give me a chance to complete my master degree from any foreign university for the future of our students.
VO: Is it a research or taught course?
Me: It is both taught and specialized degree program.
VO: Do you have your research proposal?
Me: sorry I don't have it with me now.
VO: What is your research topic?
Me: Told
VO: Can you spell petrology?
Me: told
VO: What does it means?
Me: told
After 30 seconds to 1 minute typing, she handed me a blue slip with a smile: Your visa is approved. You can take your documents. 
Me: Thank you ma'am.
Experience: Go with calm and presence of mind. Answer to the point and always speak the truth. No need to extra explanation. Best wishes for all those students who will appear for their interview.
"
57,"
Visa Status: Approved.
1st Attempt
Karachi Embassy
Degree: MS in Marketing Analytics.
Interview Date: August 28th, 2023.
The Visa Officer (VO) was a lady in her mid-40s, wearing glasses.
VO: Hello, good morning.
Me: Good morning.
VO: Please pass me your passport and I-20, please.
Me: Here you go (handed them over).
VO: (Looking at my I-20) Are you going for your bachelor's or master's?
Me: Master's.
VO: What course?
Me: I'm going to pursue my Master's in Marketing Analytics.
VO: Okay, why this university?
Me: I chose this university because of its unique curriculum, which combines IT and Business courses with my major.
VO: How many universities did you apply to?
Me: Only Pace, because I was accepted, so there was no need to apply elsewhere.
Vo: What field did you studied in your bachelors? 
Me: Media Studies 
VO: Do you have any relatives in the United States?
Me: No, ma'am, I don't have any family members in the United States.
VO: I see that you have traveled to India as well. Why?
Me: I visited India when I was in the early 20's on my mother's passport. My mother's family and relatives are from India. I was 3-4 years old at that time.
VO: And?
Me: I also traveled to Saudi Arabia in 2007. Additionally, in the last 6 months, I've been to Singapore and Dubai.
VO: Who is sponsoring your education?
Me: My father.
VO: What does he do?
Me: I explained.
VO: Do you live with your parents? (Also, where do you live?)
Me: Yes, I live with my parents at [].
VO: When did you complete your bachelor's?
Me: I completed my bachelor's degree in 2021.
VO: Since then, what have you been doing?
Me: I shared my activities.
VO: Alright, here's your slip. Enjoy your studies.
Me: Thank you.
I was very nervous when I arrived at the embassy, but when I went inside and saw the relaxed environment, I started feeling more at ease. The atmosphere was very comfortable, and seeing that made my confidence boost. I spoke with the Visa Officer in a friendly manner, as if I was having a conversation with a friend. I had prepared long answers, but during the interview, I only spoke when necessary and avoided giving unnecessary details.
I want to tell all of you that feeling nervous is valid. It's okay to be nervous, and that's completely normal. Just don't stress out. I can't express how nervous and stressed I was, but once I was there, the environment made it easy, and I was able to manage my nervousness. One more important thing: hold on tightly to your faith in ALLAH. Our success is not because of our efforts alone, it's by the will of Allah. Get close to Him and put your trust in Him. Pray Tahajjud and Nawafil, and have faith in every aspect of your journey. They really helped me stay relaxed.
Additionally, this group also played a significant role in helping me. If your DS-160 form is filled out correctly, you have all the required tests and documents, then you're on the right track to get your visa.
"
58,"
#f1visaapproved
 
INTERVIEW EXPERIENCE 
Embassy islamabad 
VO was a long beard American Guy
Date: Dec 7 2022
Status: Approved 
PROFILE: 
Intermediate in Accounts
In 2019. 
Minnesota state university Mankato. 
Duolingo 120.
Slot 10 Am. 
When I enter in embassy I've seen my some friends and other students hold the rejected slip then I was very nervous. One of my friend told me please do not give interview to the women's, he got rejected from Korean looking auntie she was very strick and rejected to almost every one. 
I did my finger prints on scanner and then security guard guide me to sit at chair no 2 in front of korean women. After 2 minutes I changed my seat and sit down in the front of long beard guy, I was much nervous because the rejection ratio of 7 December was very high. 
Now my turn long beard guy approved 2 boys front of me. 
Me: Good morning officer, how is your day going. 
VO: I am doing good thank you and asked me for my documents.
VO: what did you want to study in United States?
Me: I want to pursue my beachlor degree in computer science at Minnesota state university Mankato. 
VO: Why you select usa?
Me: well, a degree from USA is itself a gurentee of successful carrier. Us  degree recognized throughout the world for their excellence. Us education systems has best academic and social environment. There are lot of practicle and research Centre so it will me for hands on training and practicle learning. 
VO: What do you currently?
Me. Currently I'm preparing for my further studies in United States. 
VO: Good. Who is your sponsor ?
Me: well, I got approximately 45% scholarship and after that they will charge me 5500 dollars per semester, so my father is my sponsor.... Vo interupt me. 
VO: What does he do?
Me: He is a business man. He is selling Scottish clothing include Scottish musical instruments... VO interupt me. 
VO: oh Scottish musical instruments, what is the name of your father business. 
Me: Told. Then officer typing 2 minutes on his computer. 
VO: is your father sell that product locally? 
Me. No officer, my father sell their products world wide. He is also working on etsy and eBay. 
Vo: oh that's great. 
Me: officer are you know about scottish clothing? 
Vo: yes, I also wears kilts and  jackets. 
Me: oh that's great. 
VO: How many workers working under your father business?
Me: Approximately 45 workers working for their manufacturing unit and 12 members working for their e-commerce website and online stores. 
VO: very good. How many siblings do you have? 
Me. Told 
VO. Tell me your birthday date?
Me. Told
Where do you born?
Me. Told
And then officer typing for 1 minutes and after that he gives me approval slip and said your father business is very good and I am very amazed, and said welcome to the United States.
Me. Thanks officer have a great day.
Good luck to all of you.
If any one is studying already in minnesota state university Mankato, kindly leave a message in my inbox I need some information thanks.
TtS4r.com
Muhammad
#f1visaapproved 
INTERVIEW EXPERIENCE 
Embassy islamabad 
VO was a long beard American Guy
Date: Dec 7 2022
Status: Approved 

PROFILE: 
Intermediate in Accounts
In 2019. 
Minnesota state university Mankato. 
Duolingo 120.
Slot 10 Am. 
When I enter in embassy I've seen my some friends and other students hold the rejected slip then I was very nervous. One of my friend told me please do not give interview to the women's, he got rejected from Korean looking auntie she was very strick and rejected to almost every one. 
I did my finger prints on scanner and then security guard guide me to sit at chair no 2 in front of korean women. After 2 minutes I changed my seat and sit down in the front of long beard guy, I was much nervous because the rejection ratio of 7 December was very high. 
Now my turn long beard guy approved 2 boys front of me. 
Me: Good morning officer, how is your day going. 
VO: I am doing good thank you and asked me for my documents.
VO: what did you want to study in United States?
Me: I want to pursue my beachlor degree in computer science at Minnesota state university Mankato. 
VO: Why you select usa?
Me: well, a degree from USA is itself a gurentee of successful carrier. Us  degree recognized throughout the world for their excellence. Us education systems has best academic and social environment. There are lot of practicle and research Centre so it will me for hands on training and practicle learning. 
VO: What do you currently?
Me. Currently I'm preparing for my further studies in United States. 
VO: Good. Who is your sponsor ?
Me: well, I got approximately 45% scholarship and after that they will charge me 5500 dollars per semester, so my father is my sponsor.... Vo interupt me. 
VO: What does he do?
Me: He is a business man. He is selling Scottish clothing include Scottish musical instruments... VO interupt me. 
VO: oh Scottish musical instruments, what is the name of your father business. 
Me: Told. Then officer typing 2 minutes on his computer. 
VO: is your father sell that product locally? 
Me. No officer, my father sell their products world wide. He is also working on etsy and eBay. 
Vo: oh that's great. 
Me: officer are you know about scottish clothing? 
Vo: yes, I also wears kilts and  jackets. 
Me: oh that's great. 
VO: How many workers working under your father business?
Me: Approximately 45 workers working for their manufacturing unit and 12 members working for their e-commerce website and online stores. 
VO: very good. How many siblings do you have? 
Me. Told 
VO. Tell me your birthday date?
Me. Told
Where do you born?
Me. Told
And then officer typing for 1 minutes and after that he gives me approval slip and said your father business is very good and I am very amazed, and said welcome to the United States.
Me. Thanks officer have a great day.
Good luck to all of you.
If any one is studying already in minnesota state university Mankato, kindly leave a message in my inbox I need some information thanks.
"
59,"
17th November
Karachi consulate
Approved alhmdulillah
Visa officer: assalamoalikum
Me: 
Walikumsalam, how are you doing?  all smiles
VO: yes thankyou, give me your documents
Me: yes please , here
Vo: while looking my I 20, and pointing towards major,
oh whats that, this is so difficult.
 
I told the major is Industrial and physical pharmacy and my program is Masters in regulatory Affairs
VO: what? 
Me: Masters in regulatory Affairs
Vo: oh okay okay, its regulations
Vo was smiling and continuously busy on system and writing something
VO: so why are u going to this university?
Me: well, among 10 to 12 universities offering this course in US, Northeastern was an ideal one because its curriculum is covering the entire discipline of Global Regulatory affairs,
she said oh okay and tried to cut me but then i wanted to share one valid point as she was giving time!
Me: Pakistani drug regulatory authority has made the implementation of USFDA guidlines mandatory for Pakistani Pharmaceutical companies so they require the regulatory profesionals with such course knowledge provided by NU, n it has become the mandatory part of my profession in Pakistan Now.
Vo: oh okay okay i got it thats why you want to do this course
VO: here on I 20 written the family funds, so what does your family do?
Me: well My mother is sponsoring me she is a landlady and owns this acres of the agricultural land after the unfortunate death of my father which is being managed by my brother from past 15 years.
Vo interrupted: oh im so sorry for your father and then gave me time to speak
Me: ya, i continued that:
from land,we are cultivating the crops of wheat and rice and selling it to markets of karachi and Peshawar.
Vo: okay, so tell me how did u get the scholarship
Mee: well my scholarship is CPs scholars award based on my impressive academic merit, Northeastern provides the scholarship after evaluating the admission application with academic credentials submitted to them.
VO: okay okay
do you know anyone in the US?
Me: No, I dont know anyone in US
VO: oh okay ,”she was being nice” and asked so thats sad you dont know anyone in US then how will you manage things, it would be difficult for you , where will you stay? 
Me: ya I will have to manage myself ill be booking hotels for approx 2 weeks and then look for permanent residence for stay….
VO: interrupted,  oh what, what do you mean hy Permanent residence means PR? like you will apply for green card and etc?
although she knew what i said but still she needed to hear me.
i dint lose confidence at all and smiled and being casual i said,
Nooo, Not at all i said i mean to say that i will look for residence during my 2 years of STUDY stay.
Vo: oh ya ya i got it
she was typing something
then i again said : I know i am on student visa so why would I do that 
VO: ya ya, so how many siblings do u have.
Me: well I have 3 siblings and all are married and im the youngest one.
Vo: oh youngest nice nice, thats why you going to study 
Me: smiling ya ya im the youngest and Only DEPENDENT TO my MOTHER.
Vo: whats your monthly income
Me: the monthly income is this lacs, 
‘she gave me time to speak again’
basicaly we get quartely yield from agricultural system which leads to the sum up of aroun xx millions consistent annual income.
Vo: okay okay
after a silence, she said everything looks fine your visa is issued.
we both said thankyouuS and smiled alot.
It was all like a discussion.
TAHAJUUD IS THE KEY to get anything.
I did everything myself and get to know everything about your university and course even if you are hiring a consultant.
Thankyou so much 
Rana Ibrar
 hamza for best guidance and best mock interviews. 
"
60,"
Alhamdulillah, my best friend’s visa got approved in second attempt at islamabad embassy 
 
Just 3 Questions asked by VO
Why are you going to the usa?
WHo 
is sponsoring you?
What does he do?
Then approved 
His profile:
Msc computer science from virtual university.
Intended uni and program: MS Project management from northeastern university, boston. 
Duolingo score: 115
Best of luck to the prospective students, keep your  spirits high and just believe in Allah 
"
61,"
F-1 Visa Interview Experience
Status: Approved
Date: 1st April, 2024
Time: 7:30
Location: Islamabad 
Profile: Ohio university with a 18k scholarship (only 6k of tuition left) I already have a Canadian and US visit visa.
VO: a white man with a thick beard on the first counter (14 I think?)
(for privacy reasons, I will be redacting some people and institutes)
VO: Good morning. Can you give me your passport and I-20?
me: Good morning (gave him the documents)
VO: Why are you choosing Ohio University?
me: While OU is a well-ranked university, three factors influenced my decision to choose OU. The first factor is the Entrepreneurship honors program which I have been accepted to, which I believe, in addition to my degree, will help me develop and hone skills to be a successful individual. Secondly, As you can see from my I-20, I have been awarded a generous scholarship of $18,000, which helps me immensely financially. The third factor is Familial Support; My eldest brother is doing his [REDACTED] in [REDACTED NEIGHBOURING STATE] with a non-immigrant J-1 visa. Although I will be staying on campus to get the most out of campus life, having that familial support will help me transition better into the US culture.
VO: Do you have another sibling in [REDACTED]?
me: Yes, my second eldest brother.
VO: (typed for a few seconds) Did you get any other funding? (looking at my I-20)
me: Yes actually, I got an additional 3000$ from the University's honors program but they were not able to update my I-20 as the award was awarded after the I-20 was issued (so that brought my total scholarship to 18K a year)
VO: How are you gonna pay for the rest?
me: well my second eldest brother, who is a [REDACTED JOB TITLE] at [REDACTED COMPANY NAME] in [REDACTED NON-US COUNTRY] has offered to sponsor my studies.
VO: Do you have a valid B1/B2 Visa?
Me: Yes, I do.
 VO: which school did you go here? (I though he said why don't I go to a school here)
me: (started answering)
VO: Yes but that was not what I asked, I asked which school did you go to here?
Me: oh sorry, I thought you asked something else. (told him my school name)
VO: any previous schools?
me: yes ( told him the name)
VO: thank you. Please collect your passport in a week.
Thoughts: So I would say don't hide anything from them first of all. I have a brother in the States and told them about it blatantly because they already know it, so, there is no use hiding if you have someone in the US. Be confident about it. Second, If you have any additional info about your I-20 or any changes in it please inform them, they understand that there can be problems like I had, with international students. If you mishear anything, that's also fine. Don't panic, stay clam and inshallah you will get it.
dpn3l.com
Muhammad
F-1 Visa Interview Experience
Status: Approved
Date: 1st April, 2024
Time: 7:30
Location: Islamabad 
Profile: Ohio university with a 18k scholarship (only 6k of tuition left) I already have a Canadian and US visit visa.
VO: a white man with a thick beard on the first counter (14 I think?)
(for privacy reasons, I will be redacting some people and institutes)

VO: Good morning. Can you give me your passport and I-20?
me: Good morning (gave him the documents)
VO: Why are you choosing Ohio University?
me: While OU is a well-ranked university, three factors influenced my decision to choose OU. The first factor is the Entrepreneurship honors program which I have been accepted to, which I believe, in addition to my degree, will help me develop and hone skills to be a successful individual. Secondly, As you can see from my I-20, I have been awarded a generous scholarship of $18,000, which helps me immensely financially. The third factor is Familial Support; My eldest brother is doing his [REDACTED] in [REDACTED NEIGHBOURING STATE] with a non-immigrant J-1 visa. Although I will be staying on campus to get the most out of campus life, having that familial support will help me transition better into the US culture.
VO: Do you have another sibling in [REDACTED]?
me: Yes, my second eldest brother.
VO: (typed for a few seconds) Did you get any other funding? (looking at my I-20)
me: Yes actually, I got an additional 3000$ from the University's honors program but they were not able to update my I-20 as the award was awarded after the I-20 was issued (so that brought my total scholarship to 18K a year)
VO: How are you gonna pay for the rest?
me: well my second eldest brother, who is a [REDACTED JOB TITLE] at [REDACTED COMPANY NAME] in [REDACTED NON-US COUNTRY] has offered to sponsor my studies.
VO: Do you have a valid B1/B2 Visa?
Me: Yes, I do.
 VO: which school did you go here? (I though he said why don't I go to a school here)
me: (started answering)
VO: Yes but that was not what I asked, I asked which school did you go to here?
Me: oh sorry, I thought you asked something else. (told him my school name)
VO: any previous schools?
me: yes ( told him the name)
VO: thank you. Please collect your passport in a week.
Thoughts: So I would say don't hide anything from them first of all. I have a brother in the States and told them about it blatantly because they already know it, so, there is no use hiding if you have someone in the US. Be confident about it. Second, If you have any additional info about your I-20 or any changes in it please inform them, they understand that there can be problems like I had, with international students. If you mishear anything, that's also fine. Don't panic, stay clam and inshallah you will get it.
"
62,"
*Visa status- approved and issued* 
Date: 9 June, 2023- ISB
Program: PhD Physics (fully funded)
Oklahoma State University
 *2nd Attempt* 
Appointment time: 8 am
Reached: 7:10 am
Interviewed at : 11:40 am
Interview was 8-9mins long.
 *Questions* 
Me: Hi, good morning VO
VO: Hello, where are you going in USA?
Me: I am going to Oklahoma State University for my doctoral studies in Physics with 100% tuition fee waiver and a good amount of stipend.
VO: How you got to know about this University?
Me: told about my research interests, my overlap of research with my possible advisor, research meetings and progress,.... After this answer VO was really satisfied 
VO: So what is your research?
Me: told about research, it's importance and applications.. I also added some lines about my lab ongoing research and told about my advisor.
VO: So are you done with your masters right?
Me: No, I have completed me bachelor's in Physics last year and now going for a direct PhD which will be of five years.
VO: Do you have some relatives in US?
Me: No
VO: Are you married?
Me: No
VO: Someone else is going with you?
At this point I thought my visa will be approved this time.
Me: No, only i am going
VO: please show me your admission letter, GTA offer, CV, BS degree and transcript.
He checked everything in detail.
VO Started typing in his computer and then passed all the documents to me, kept my passport with himself and told me I am approving your visa and will keep your passport, have a good day.
Me: I didn't listen anything after visa approval and while putting back my documents in the folder I realised something is missing and asked for my passport
VO: Ohh really, you don't want to get printed the visa on your passport (in a smiley face)
Me: No no keep it please, thank you, thank you
 *Note* I haven't changed anything in my profile since I was already on a fully funded position.
"
63,"
Interview experience > Islamabad embassy > F1 visa > Visa got approved Alhamdulillah 
Interview date: 24 May
VO: Hello, put your left hand fingers on scanner.
VO: Pass me your documents (ds-160 confirmation, Sevis, i20 and passport)
VO: 
Name of your university?
Me: University of Missouri Kansas City (UMKC)
VO: What are you going to study there?
Me: MS in Electrical 
VO: Your area of interest ?
Me: Power, Renewable energy and control
VO: is it course based or research based ?
Me: Course based
VO: Why this university?
Me: Because UMKC renewable energy courses are               better than all the other universities i applied and the midwest has all the projects related to renewable so location wise its good where I can get hands on experience through internship in summers.
VO: Other universities you applied are ?
Me: CSUN and USF
VO: Your sponsor ?
Me: My Father
VO: What does he do ?
Me: Told
VO: How much he earn ?
Me: Told
PAUSE (She kept writing for 2 mins)
VO: So your immigration case is also active. When it was filed ?
Me: told
VO: Who filed it ?
Me: My maternal uncle
VO: for whom ?
Me: for my mother and father.
VO: Not for you ?
Me: No, not for me.
VO: Where does your maternal uncle live in US?
Me: Told
VO: Have you travelled out of Pakistan before ?
Me: No
Another long pause and she kept writing for another 2-3 mins.
VO: What do you do for fun ?
Me: 
 I play football 
After typing for 1 min she said, Congratulations your visa is approved, have fun in states. 
"
64,"
Karachi consulate,
MS in CS
08:45 am
1st attempt 
*Approved*
We 
great eachother.
Passed the documents.
VO:Which course are you going to study in the US?
Me: MS in CS.
VO: what are you going to study in MS?
ME: well i am  interested in Machine learning as i wanted to teach that course back here in Pakistan.
VO: so are you going to do Phd as well?
ME: currently, I don't have such plans.
VO: what is machine Learning?
Me: approach to train computer to behave like humans.
VO: what?
Me: To draw algorithms to train computer model for human like behaviour.
VO: so you're going for Machine learning only?
Me: (I got confused and said yes)
VO: she was like, means you're only going for ML course?
Me: No, I am going to stay 2 years in Us, it is a complete master's degree program and i will take other courses too.
VO: what other courses are going to study in TU?
Me: cyber security, algorithms, bioinformatics, computer architecture.
VO: how many total universities in you apply?
Me: 9 unis and she asked names and stoped me on 5th name and said alright.
VO: how you come to know about these unis?
Me: well, i came to know abt these unis via USNEWS and college fair.
VO: So you come to know about TU uni in educational expo here in Pakistan, so you met with TU representative?
Me: No, i found TU via USNEWS.
VO: who is sponsoring you?
Me: I have a scholarship plus i have taken student loan.
VO: show me loan documents?
Me: shared. And she asked few questions on loan.
VO: what your parents do?
Me: My father passed away in 2010 and my mom is home maker.
VO : brothers and sisters?
Me: one of my brother is a government employee and other working in private sector and my sisters are all married.
After that she handed me blue slip and said your visa is approved.
My personal experience: only confidence matters.
"
65,"
Visa Approved
-First Attempt
-Islamabad Embassy
-7th January 2021
Profile
-Done Bacherlors in Pakistan(BBA Hons)
-CGPA for BBA(confidential)
-Applied for Masters(MBA)
-No IELTS
-No GMAT/GRE
-No SAT
-No Consultant/Agent
Interview Experience
Time 11:00 am 
Arrived Embassy at 10 but due to bad shuttle service i checked in to US Embassy at 11:20.
VO: pass me your I-20 and Passport
Me: gave
VO: why this school?
Me: because this school has a less strength of students so teachers and students can communicate easily and proffessors know the students individually i think this a best thing for studying masters.
VO: what does your sponsorship do? 
Me: my sponsor is my Father and he’s a Government employee, he’s serving this organization for a long time now as a Chief accountant and he’s now an Executive Officer etc etc,
VO: (again asked alot of questions regarding my dad’s designation, company name, whether its private or government etc etc)
Me: told everything again or repeatedly
VO: how many schools have you applied? 
Me: i have applied to 4 more school (but in real i’ve applied to more schools than these)
VO: tell me the names of the school?
Me: told 4 names
VO: good Junaid your visa is approved.
Me: thank you sir( he didnt looked at me neither he answered me lol) 
So i recommend you never loose hope, and for Visa Approval it all comes down to you, your confidence and how you listen to VO and how you deliver your answers. No profile matters, no bank statement not anything. 
Thank you!
"
66,"
Status:Approved
Islamabad Embassy
Interview: 16.06.2022
University of North Alabama
Masters in Criminal Justice and Law Enforcement Administration.
VO 
was a lady.
Why do you travel to US?
Why this Uni?
Sponsor?
Sponsor occupation?
Are you single or married?
Is your wife accompany you?
What does she do?
How many uni have you applied?
What is your profession?
Interview was almost 3 minutes. I answered every question confidently and truely. There was 7 years gap of my previous degree but I had geniune experience certificates and bank statement. She did not bother to check these documents.
"
67,"
Visa Interview Experience
Date: 14th July 2022
Islamabad Embassy
Status: Approved
Me: 
Good Morning
VO: Good Morning pass me the documents and scan four fingers, your left hand.
Did 
VO: Where are you going?
Im goint to university of texas at austin.
VO: How will you pay for this?
My father will pay for this
VO: What does he do?
He retired as an __ from __.
VO: What exactly are you going to study in Electrical and computer engineering? (he read it from the I-20)
my focus is in Computer architecture.
VO: What do you do here?
I'm a software engineer.
VO: and your company?
Its a company in __, its called __.
VO: How many people in your company?
__.
VO: Your visa is approved, take these documents and you can collect your visa within a week (something like this).
It was a short interview. I dont have great communication skills but I wouldnt call them bad either. University matters a lot. Going through this group helped me a lot in preparing for the interview so thanks to everyone who shares valuable information.
"
